"stretch_id","motorbike","car","car_axle","bus_2_axle","bus_3_axle","bus_4_axle","truck_2_axle","truck_3_axle","truck_4_axle","truck_5_axle","truck_6_axle","truck_7_axle","truck_8_axle","truck_9_axle","load_axle","truck_10_axle","toll_ref","motorbike_axle","car_rush_hour","car_evening_hour","pedestrian","bicycle","car_rush_hour_2","car_evening_hour_2","car_morning_night_hour_2"
1080,,13.99,,,,,,,,,,,,,,,"pase",,,,,,,,
1081,,24.38,,,,,,,,,,,,,,,"pase",,,,,,,,
1082,,31.86,,,,,,,,,,,,,,,"pase",,,,,,,,
1083,,31.8,,,,,,,,,,,,,,,"pase",,,,,,,,
1084,,4.12,,,,,,,,,,,,,,,"pase",,,,,,,,
1085,,34.96,,,,,,,,,,,,,,,"pase",,,,,,,,
1086,,36.51,,,,,,,,,,,,,,,"pase",,,,,,,,
1087,,6.36,,,,,,,,,,,,,,,"pase",,,,,,,,
1088,,11.69,,,,,,,,,,,,,,,"pase",,,,,,,,
1089,,22.08,,,,,,,,,,,,,,,"pase",,,,,,,,
1090,,29.57,,,,,,,,,,,,,,,"pase",,,,,,,,
1091,,29.38,,,,,,,,,,,,,,,"pase",,,,,,,,
1092,,1.74,,,,,,,,,,,,,,,"pase",,,,,,,,
1093,,32.66,,,,,,,,,,,,,,,"pase",,,,,,,,
1094,,34.22,,,,,,,,,,,,,,,"pase",,,,,,,,
1095,,4.22,,,,,,,,,,,,,,,"pase",,,,,,,,
1096,,9.55,,,,,,,,,,,,,,,"pase",,,,,,,,
1097,,19.94,,,,,,,,,,,,,,,"pase",,,,,,,,
1098,,27.42,,,,,,,,,,,,,,,"pase",,,,,,,,
1099,,27.36,,,,,,,,,,,,,,,"pase",,,,,,,,
1100,,30.52,,,,,,,,,,,,,,,"pase",,,,,,,,
1101,,32.08,,,,,,,,,,,,,,,"pase",,,,,,,,
1102,,3.45,,,,,,,,,,,,,,,"pase",,,,,,,,
1103,,10.93,,,,,,,,,,,,,,,"pase",,,,,,,,
1104,,10.87,,,,,,,,,,,,,,,"pase",,,,,,,,
1105,,14.03,,,,,,,,,,,,,,,"pase",,,,,,,,
1106,,15.58,,,,,,,,,,,,,,,"pase",,,,,,,,
1107,,10.68,,,,,,,,,,,,,,,"pase",,,,,,,,
1108,,27.47,,,,,,,,,,,,,,,"pase",,,,,,,,
1109,,29.79,,,,,,,,,,,,,,,"pase",,,,,,,,
1110,,31.95,,,,,,,,,,,,,,,"pase",,,,,,,,
1111,,10.23,,,,,,,,,,,,,,,"pase",,,,,,,,
1112,,27.02,,,,,,,,,,,,,,,"pase",,,,,,,,
1113,,29.34,,,,,,,,,,,,,,,"pase",,,,,,,,
1114,,31.5,,,,,,,,,,,,,,,"pase",,,,,,,,
1115,,13.27,,,,,,,,,,,,,,,"pase",,,,,,,,
1116,,30.06,,,,,,,,,,,,,,,"pase",,,,,,,,
1117,,32.37,,,,,,,,,,,,,,,"pase",,,,,,,,
1118,,34.53,,,,,,,,,,,,,,,"pase",,,,,,,,
1119,,2.9,,,,,,,,,,,,,,,"pase",,,,,,,,
1120,,19.69,,,,,,,,,,,,,,,"pase",,,,,,,,
1121,,22.01,,,,,,,,,,,,,,,"pase",,,,,,,,
1122,,24.17,,,,,,,,,,,,,,,"pase",,,,,,,,
1123,,9.78,,,,,,,,,,,,,,,"pase",,,,,,,,
1124,,12.1,,,,,,,,,,,,,,,"pase",,,,,,,,
1125,,14.26,,,,,,,,,,,,,,,"pase",,,,,,,,
1126,,6.11,,,,,,,,,,,,,,,"pase",,,,,,,,
1127,,8.42,,,,,,,,,,,,,,,"pase",,,,,,,,
1128,,10.59,,,,,,,,,,,,,,,"pase",,,,,,,,
1129,,35.17,,,,,,,,,,,,,,,"pase",,,,,,,,
1130,,33.01,,,,,,,,,,,,,,,"pase",,,,,,,,
1131,,30.7,,,,,,,,,,,,,,,"pase",,,,,,,,
1132,,13.91,,,,,,,,,,,,,,,"pase",,,,,,,,
1133,,152,,,,,,,,,,,,,,,"pase",,,,,,,,
1134,,50,,,,,,,,,,,,,,,"pase",,,,,,,,
1135,,61,,,,,,,,,,,,,,,"pase",,,,,,,,
1136,,61,,,,,,,,,,,,,,,"pase",,,,,,,,
1137,,82,,,,,,,,,,,,,,,"pase",,,,,,,,
1138,,50,,,,,,,,,,,,,,,"pase",,,,,,,,
1139,,61,,,,,,,,,,,,,,,"pase",,,,,,,,
1140,,61,,,,,,,,,,,,,,,"pase",,,,,,,,
1141,,82,,,,,,,,,,,,,,,"pase",,,,,,,,
1142,,61,,,,,,,,,,,,,,,"pase",,,,,,,,
1143,,61,,,,,,,,,,,,,,,"pase",,,,,,,,
1144,,82,,,,,,,,,,,,,,,"pase",,,,,,,,
1145,,61,,,,,,,,,,,,,,,"pase",,,,,,,,
1146,,82,,,,,,,,,,,,,,,"pase",,,,,,,,
1147,,21,,,,,,,,,,,,,,,"pase",,,,,,,,
1148,,21,,,,,,,,,,,,,,,"pase",,,,,,,,
1149,,82,,,,,,,,,,,,,,,"pase",,,,,,,,
1150,,82,,,,,,,,,,,,,,,"pase",,,,,,,,
1151,,82,,,,,,,,,,,,,,,"pase",,,,,,,,
1152,,61,,,,,,,,,,,,,,,"pase",,,,,,,,
1153,,61,,,,,,,,,,,,,,,"pase",,,,,,,,
1154,,61,,,,,,,,,,,,,,,"pase",,,,,,,,
1155,,61,,,,,,,,,,,,,,,"pase",,,,,,,,
1156,,61,,,,,,,,,,,,,,,"pase",,,,,,,,
1157,,50,,,,,,,,,,,,,,,"pase",,,,,,,,
1158,,38.73,,,,,,,,,,,,,,,"pase",,,,,,,,
1159,,73.39,,,,,,,,,,,,,,,"pase",,,,,,,,
1160,,105.62,,,,,,,,,,,,,,,"pase",,,,,,,,
1161,,111.47,,,,,,,,,,,,,,,"pase",,,,,,,,
1162,,113.07,,,,,,,,,,,,,,,"pase",,,,,,,,
1163,,25.88,,,,,,,,,,,,,,,"pase",,,,,,,,
1164,,60.53,,,,,,,,,,,,,,,"pase",,,,,,,,
1165,,92.77,,,,,,,,,,,,,,,"pase",,,,,,,,
1166,,98.61,,,,,,,,,,,,,,,"pase",,,,,,,,
1167,,100.22,,,,,,,,,,,,,,,"pase",,,,,,,,
1168,,19.32,,,,,,,,,,,,,,,"pase",,,,,,,,
1169,,53.98,,,,,,,,,,,,,,,"pase",,,,,,,,
1170,,86.21,,,,,,,,,,,,,,,"pase",,,,,,,,
1171,,92.06,,,,,,,,,,,,,,,"pase",,,,,,,,
1172,,93.66,,,,,,,,,,,,,,,"pase",,,,,,,,
1173,,6.07,,,,,,,,,,,,,,,"pase",,,,,,,,
1174,,40.73,,,,,,,,,,,,,,,"pase",,,,,,,,
1175,,72.97,,,,,,,,,,,,,,,"pase",,,,,,,,
1176,,78.81,,,,,,,,,,,,,,,"pase",,,,,,,,
1177,,80.42,,,,,,,,,,,,,,,"pase",,,,,,,,
1178,,25.99,,,,,,,,,,,,,,,"pase",,,,,,,,
1179,,58.22,,,,,,,,,,,,,,,"pase",,,,,,,,
1180,,64.07,,,,,,,,,,,,,,,"pase",,,,,,,,
1181,,65.67,,,,,,,,,,,,,,,"pase",,,,,,,,
1182,,11.94,,,,,,,,,,,,,,,"pase",,,,,,,,
1183,,44.17,,,,,,,,,,,,,,,"pase",,,,,,,,
1184,,50.02,,,,,,,,,,,,,,,"pase",,,,,,,,
1185,,51.62,,,,,,,,,,,,,,,"pase",,,,,,,,
1186,,17.31,,,,,,,,,,,,,,,"pase",,,,,,,,
1187,,23.16,,,,,,,,,,,,,,,"pase",,,,,,,,
1188,,24.76,,,,,,,,,,,,,,,"pase",,,,,,,,
1189,,18,,,,,,,,,,,,,,,"pase",,,,,,,,
1190,,23.84,,,,,,,,,,,,,,,"pase",,,,,,,,
1191,,25.45,,,,,,,,,,,,,,,"pase",,,,,,,,
1192,,10.57,,,,,,,,,,,,,,,"pase",,,,,,,,
1193,,14.45,,,,,,,,,,,,,,,"pase",,,,,,,,
1194,,18.2,,,,,,,,,,,,,,,"pase",,,,,,,,
1195,,6.64,,,,,,,,,,,,,,,"pase",,,,,,,,
1196,,9.35,,,,,,,,,,,,,,,"pase",,,,,,,,
1197,,19.9,,,,,,,,,,,,,,,"pase",,,,,,,,
1198,,24.61,,,,,,,,,,,,,,,"pase",,,,,,,,
1199,,45.07,,,,,,,,,,,,,,,"pase",,,,,,,,
1200,,52.28,,,,,,,,,,,,,,,"pase",,,,,,,,
1201,,66.33,,,,,,,,,,,,,,,"pase",,,,,,,,
1202,,81.17,,,,,,,,,,,,,,,"pase",,,,,,,,
1203,,94.32,,,,,,,,,,,,,,,"pase",,,,,,,,
1204,,100.88,,,,,,,,,,,,,,,"pase",,,,,,,,
1205,,113.53,,,,,,,,,,,,,,,"pase",,,,,,,,
1206,,19.67,,,,,,,,,,,,,,,"pase",,,,,,,,
1207,,24.38,,,,,,,,,,,,,,,"pase",,,,,,,,
1208,,44.51,,,,,,,,,,,,,,,"pase",,,,,,,,
1209,,52.05,,,,,,,,,,,,,,,"pase",,,,,,,,
1210,,66.1,,,,,,,,,,,,,,,"pase",,,,,,,,
1211,,80.94,,,,,,,,,,,,,,,"pase",,,,,,,,
1212,,94.09,,,,,,,,,,,,,,,"pase",,,,,,,,
1213,,100.64,,,,,,,,,,,,,,,"pase",,,,,,,,
1214,,113.29,,,,,,,,,,,,,,,"pase",,,,,,,,
1215,,18.78,,,,,,,,,,,,,,,"pase",,,,,,,,
1216,,23.49,,,,,,,,,,,,,,,"pase",,,,,,,,
1217,,43.59,,,,,,,,,,,,,,,"pase",,,,,,,,
1218,,51.17,,,,,,,,,,,,,,,"pase",,,,,,,,
1219,,65.21,,,,,,,,,,,,,,,"pase",,,,,,,,
1220,,80.05,,,,,,,,,,,,,,,"pase",,,,,,,,
1221,,93.21,,,,,,,,,,,,,,,"pase",,,,,,,,
1222,,99.76,,,,,,,,,,,,,,,"pase",,,,,,,,
1223,,112.4,,,,,,,,,,,,,,,"pase",,,,,,,,
1224,,7.13,,,,,,,,,,,,,,,"pase",,,,,,,,
1225,,22.66,,,,,,,,,,,,,,,"pase",,,,,,,,
1226,,31.61,,,,,,,,,,,,,,,"pase",,,,,,,,
1227,,45.66,,,,,,,,,,,,,,,"pase",,,,,,,,
1228,,60.5,,,,,,,,,,,,,,,"pase",,,,,,,,
1229,,73.65,,,,,,,,,,,,,,,"pase",,,,,,,,
1230,,80.21,,,,,,,,,,,,,,,"pase",,,,,,,,
1231,,92.86,,,,,,,,,,,,,,,"pase",,,,,,,,
1232,,12.96,,,,,,,,,,,,,,,"pase",,,,,,,,
1233,,27.01,,,,,,,,,,,,,,,"pase",,,,,,,,
1234,,41.85,,,,,,,,,,,,,,,"pase",,,,,,,,
1235,,55,,,,,,,,,,,,,,,"pase",,,,,,,,
1236,,61.56,,,,,,,,,,,,,,,"pase",,,,,,,,
1237,,74.2,,,,,,,,,,,,,,,"pase",,,,,,,,
1238,,6.17,,,,,,,,,,,,,,,"pase",,,,,,,,
1239,,19.32,,,,,,,,,,,,,,,"pase",,,,,,,,
1240,,25.88,,,,,,,,,,,,,,,"pase",,,,,,,,
1241,,38.52,,,,,,,,,,,,,,,"pase",,,,,,,,
1242,,6.08,,,,,,,,,,,,,,,"pase",,,,,,,,
1243,,19.23,,,,,,,,,,,,,,,"pase",,,,,,,,
1244,,25.78,,,,,,,,,,,,,,,"pase",,,,,,,,
1245,,38.43,,,,,,,,,,,,,,,"pase",,,,,,,,
1246,,2.05,,,,,,,,,,,,,,,"pase",,3.16,,,,,,
1247,,9.32,,,,,,,,,,,,,,,"pase",,14.35,,,,,,
1248,,16.6,,,,,,,,,,,,,,,"pase",,25.56,,,,,,
1249,,21.64,,,,,,,,,,,,,,,"pase",,33.33,,,,,,
1250,,21.25,,,,,,,,,,,,,,,"pase",,32.73,,,,,,
1251,,33.61,,,,,,,,,,,,,,,"pase",,51.77,,,,,,
1252,,39.36,,,,,,,,,,,,,,,"pase",,60.62,,,,,,
1253,,57.39,,,,,,,,,,,,,,,"pase",,88.39,,,,,,
1254,,6.89,,,,,,,,,,,,,,,"pase",,10.6,,,,,,
1255,,14.16,,,,,,,,,,,,,,,"pase",,21.81,,,,,,
1256,,19.23,,,,,,,,,,,,,,,"pase",,29.62,,,,,,
1257,,18.84,,,,,,,,,,,,,,,"pase",,29.02,,,,,,
1258,,31.2,,,,,,,,,,,,,,,"pase",,48.06,,,,,,
1259,,36.95,,,,,,,,,,,,,,,"pase",,59.61,,,,,,
1260,,54.97,,,,,,,,,,,,,,,"pase",,84.67,,,,,,
1261,,4.86,,,,,,,,,,,,,,,"pase",,7.49,,,,,,
1262,,12.12,,,,,,,,,,,,,,,"pase",,18.67,,,,,,
1263,,17.18,,,,,,,,,,,,,,,"pase",,26.46,,,,,,
1264,,16.8,,,,,,,,,,,,,,,"pase",,25.88,,,,,,
1265,,29.16,,,,,,,,,,,,,,,"pase",,44.91,,,,,,
1266,,34.9,,,,,,,,,,,,,,,"pase",,53.75,,,,,,
1267,,52.93,,,,,,,,,,,,,,,"pase",,81.52,,,,,,
1268,,5.77,,,,,,,,,,,,,,,"pase",,8.88,,,,,,
1269,,10.83,,,,,,,,,,,,,,,"pase",,16.88,,,,,,
1270,,10.45,,,,,,,,,,,,,,,"pase",,16.09,,,,,,
1271,,22.8,,,,,,,,,,,,,,,"pase",,35.12,,,,,,
1272,,28.55,,,,,,,,,,,,,,,"pase",,43.97,,,,,,
1273,,46.58,,,,,,,,,,,,,,,"pase",,71.74,,,,,,
1274,,6.03,,,,,,,,,,,,,,,"pase",,9.28,,,,,,
1275,,5.64,,,,,,,,,,,,,,,"pase",,8.69,,,,,,
1276,,18,,,,,,,,,,,,,,,"pase",,22.72,,,,,,
1277,,23.75,,,,,,,,,,,,,,,"pase",,36.57,,,,,,
1278,,41.77,,,,,,,,,,,,,,,"pase",,64.34,,,,,,
1279,,10.61,,,,,,,,,,,,,,,"pase",,16.34,,,,,,
1280,,16.35,,,,,,,,,,,,,,,"pase",,25.18,,,,,,
1281,,34.37,,,,,,,,,,,,,,,"pase",,52.94,,,,,,
1282,,4.27,,,,,,,,,,,,,,,"pase",,6.58,,,,,,
1283,,10.27,,,,,,,,,,,,,,,"pase",,15.82,,,,,,
1284,,28.04,,,,,,,,,,,,,,,"pase",,43.18,,,,,,
1285,,24.58,,,,,,,,,,,,,,,"pase",,37.85,,,,,,
1286,,28.59,,,,,,,,,,,,,,,"pase",,44.04,,,,,,
1287,,51.52,,,,,,,,,,,,,,,"pase",,79.34,,,,,,
1288,,51.7,,,,,,,,,,,,,,,"pase",,79.63,,,,,,
1289,,53.67,,,,,,,,,,,,,,,"pase",,82.66,,,,,,
1290,,8.83,,,,,,,,,,,,,,,"pase",,13.6,,,,,,
1291,,12.82,,,,,,,,,,,,,,,"pase",,19.74,,,,,,
1292,,35.73,,,,,,,,,,,,,,,"pase",,55.03,,,,,,
1293,,35.92,,,,,,,,,,,,,,,"pase",,55.32,,,,,,
1294,,37.89,,,,,,,,,,,,,,,"pase",,58.36,,,,,,
1295,,6.42,,,,,,,,,,,,,,,"pase",,9.88,,,,,,
1296,,10.38,,,,,,,,,,,,,,,"pase",,15.99,,,,,,
1297,,33.3,,,,,,,,,,,,,,,"pase",,51.28,,,,,,
1298,,33.49,,,,,,,,,,,,,,,"pase",,51.58,,,,,,
1299,,35.46,,,,,,,,,,,,,,,"pase",,54.61,,,,,,
1300,,19.52,,,,,,,,,,,,,,,"pase",,30.06,,,,,,
1301,,20.66,,,,,,,,,,,,,,,"pase",,31.81,,,,,,
1302,,22.66,,,,,,,,,,,,,,,"pase",,34.9,,,,,,
1303,,7.59,,,,,,,,,,,,,,,"pase",,11.69,,,,,,
1304,,7.75,,,,,,,,,,,,,,,"pase",,11.94,,,,,,
1305,,9.8,,,,,,,,,,,,,,,"pase",,15.1,,,,,,
1306,,8,,,,,,,,,,,,,,,"pase",,12,12,,,,,
1307,,25,,,,,,,,,,,,,,,"pase",,38,37,,,,,
1308,,41,,,,,,,,,,,,,,,"pase",,62,59,,,,,
1309,,51,,,,,,,,,,,,,,,"pase",,77,75,,,,,
1310,,10,,,,,,,,,,,,,,,"pase",,14,14,,,,,
1311,,27,,,,,,,,,,,,,,,"pase",,40,39,,,,,
1312,,42,,,,,,,,,,,,,,,"pase",,64,61,,,,,
1313,,53,,,,,,,,,,,,,,,"pase",,79,76,,,,,
1314,,16,,,,,,,,,,,,,,,"pase",,24,23,,,,,
1315,,32,,,,,,,,,,,,,,,"pase",,48,46,,,,,
1316,,42,,,,,,,,,,,,,,,"pase",,63,61,,,,,
1317,,16,,,,,,,,,,,,,,,"pase",,24,23,,,,,
1318,,26,,,,,,,,,,,,,,,"pase",,40,38,,,,,
1334,,7,,,,,,,,,,,,,,,"pase",,11,11,,,,,
1335,,8,,,,,,,,,,,,,,,"pase",,12,12,,,,,
1331,,16,,,,,,,,,,,,,,,"pase",,24,23,,,,,
1332,,24,,,,,,,,,,,,,,,"pase",,37,35,,,,,
1333,,25,,,,,,,,,,,,,,,"pase",,38,36,,,,,
1327,,16,,,,,,,,,,,,,,,"pase",,24,23,,,,,
1328,,32,,,,,,,,,,,,,,,"pase",,48,46,,,,,
1329,,40,,,,,,,,,,,,,,,"pase",,60,58,,,,,
1330,,41,,,,,,,,,,,,,,,"pase",,61,59,,,,,
1323,,29,,,,,,,,,,,,,,,"pase",,43,41,,,,,
1324,,44,,,,,,,,,,,,,,,"pase",,67,64,,,,,
1325,,53,,,,,,,,,,,,,,,"pase",,79,76,,,,,
1326,,53,,,,,,,,,,,,,,,"pase",,80,77,,,,,
1319,,30,,,,,,,,,,,,,,,"pase",,45,43,,,,,
1320,,46,,,,,,,,,,,,,,,"pase",,69,66,,,,,
1321,,54,,,,,,,,,,,,,,,"pase",,81,78,,,,,
1322,,55,,,,,,,,,,,,,,,"pase",,82,79,,,,,
1374,9,19,10,32,32,32,32,32,63,63,90,90,90,90,16,,"capufe",,,,5,,,,
511,14,28,14,54,54,54,54,54,54,54,54,54,54,54,27,,"capufe",,,,5,,,,
1398,52,105,52,212,212,212,175,175,175,295,295,405,405,405,87,,"tollbooth",,,,,,,,
