"tollbooth_id","direction","legacy_id","tollbooth_name","coords","status","strech_id","state","place","lines","type","highway","operator_2025","gate_to"
,,432,"calpulalpan","19.619437676918853, -98.54964364658991","open",633,"hidalgo","entronque",2,"toll",,"arconorte",
,,432,"calpulalpan","19.619437676918853, -98.54964364658991","open",739,"hidalgo","entronque",2,"toll",,"arconorte",
,,432,"calpulalpan","19.619437676918853, -98.54964364658991","open",617,"hidalgo","entronque",2,"toll",,"arconorte",
,,432,"calpulalpan","19.619437676918853, -98.54964364658991","open",601,"hidalgo","entronque",2,"toll",,"arconorte",
,,432,"calpulalpan","19.619437676918853, -98.54964364658991","open",586,"hidalgo","entronque",2,"toll",,"arconorte",
,,432,"calpulalpan","19.619437676918853, -98.54964364658991","open",571,"hidalgo","entronque",2,"toll",,"arconorte",
,,432,"calpulalpan","19.619437676918853, -98.54964364658991","open",554,"hidalgo","entronque",2,"toll",,"arconorte",
,,432,"calpulalpan","19.619437676918853, -98.54964364658991","open",540,"hidalgo","entronque",2,"toll",,"arconorte",
,,432,"calpulalpan","19.619437676918853, -98.54964364658991","open",526,"hidalgo","entronque",2,"toll",,"arconorte",
,,432,"calpulalpan","19.619192921053266, -98.54940895138267","open",702,"tlaxcala","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.619192921053266, -98.54940895138267","open",699,"tlaxcala","entronque",1,"toll",,"arconorte",
,,431,"sanctorum","19.51386945346915, -98.46985777777844","open",702,"tlaxcala","entronque",2,"toll",,"arconorte",
,,431,"sanctorum","19.51386945346915, -98.46985777777844","open",686,"tlaxcala","entronque",2,"toll",,"arconorte",
,,431,"sanctorum","19.51386945346915, -98.46985777777844","open",669,"tlaxcala","entronque",2,"toll",,"arconorte",
,,431,"sanctorum","19.51386945346915, -98.46985777777844","open",650,"tlaxcala","entronque",2,"toll",,"arconorte",
,,431,"sanctorum","19.51386945346915, -98.46985777777844","open",631,"tlaxcala","entronque",2,"toll",,"arconorte",
,,431,"sanctorum","19.51386945346915, -98.46985777777844","open",736,"tlaxcala","entronque",2,"toll",,"arconorte",
,,431,"sanctorum","19.51386945346915, -98.46985777777844","open",615,"tlaxcala","entronque",2,"toll",,"arconorte",
,,431,"sanctorum","19.51386945346915, -98.46985777777844","open",600,"tlaxcala","entronque",2,"toll",,"arconorte",
,,431,"sanctorum","19.51386945346915, -98.46985777777844","open",585,"tlaxcala","entronque",2,"toll",,"arconorte",
,,431,"sanctorum","19.51386945346915, -98.46985777777844","open",570,"tlaxcala","entronque",2,"toll",,"arconorte",
,,431,"sanctorum","19.51386945346915, -98.46985777777844","open",553,"tlaxcala","entronque",2,"toll",,"arconorte",
,,431,"sanctorum","19.51386945346915, -98.46985777777844","open",539,"tlaxcala","entronque",2,"toll",,"arconorte",
,,431,"sanctorum","19.51386945346915, -98.46985777777844","open",525,"tlaxcala","entronque",2,"toll",,"arconorte",
,,431,"sanctorum","19.512714616051102, -98.46881769457083","open",716,"tlaxcala","entronque",2,"toll",,"arconorte",
,,431,"sanctorum","19.51268550465632, -98.46687043497985","open",733,"tlaxcala","entronque",2,"toll",,"arconorte",
,,431,"sanctorum","19.512772519775012, -98.46698252835041","open",718,"tlaxcala","entronque",1,"toll",,"arconorte",
,,431,"sanctorum","19.512772519775012, -98.46698252835041","open",717,"tlaxcala","entronque",1,"toll",,"arconorte",
,,431,"sanctorum","19.512772519775012, -98.46698252835041","open",715,"tlaxcala","entronque",1,"toll",,"arconorte",
,,431,"sanctorum","19.512772519775012, -98.46698252835041","open",714,"tlaxcala","entronque",1,"toll",,"arconorte",
,,431,"sanctorum","19.512772519775012, -98.46698252835041","open",713,"tlaxcala","entronque",1,"toll",,"arconorte",
,,431,"sanctorum","19.512772519775012, -98.46698252835041","open",712,"tlaxcala","entronque",1,"toll",,"arconorte",
,,431,"sanctorum","19.512772519775012, -98.46698252835041","open",711,"tlaxcala","entronque",1,"toll",,"arconorte",
,,431,"sanctorum","19.512772519775012, -98.46698252835041","open",710,"tlaxcala","entronque",1,"toll",,"arconorte",
,,431,"sanctorum","19.512772519775012, -98.46698252835041","open",709,"tlaxcala","entronque",1,"toll",,"arconorte",
,,431,"sanctorum","19.512772519775012, -98.46698252835041","open",708,"tlaxcala","entronque",1,"toll",,"arconorte",
,,431,"sanctorum","19.512772519775012, -98.46698252835041","open",707,"tlaxcala","entronque",1,"toll",,"arconorte",
,,431,"sanctorum","19.512772519775012, -98.46698252835041","open",706,"tlaxcala","entronque",1,"toll",,"arconorte",
,,431,"sanctorum","19.512772519775012, -98.46698252835041","open",705,"tlaxcala","entronque",1,"toll",,"arconorte",
,,431,"sanctorum","19.512772519775012, -98.46698252835041","open",704,"tlaxcala","entronque",1,"toll",,"arconorte",
,,431,"sanctorum","19.515585183552982, -98.46900306133793","open",733,"tlaxcala","entronque",2,"toll",,"arconorte",
,,431,"sanctorum","19.516555779290446, -98.46936385230599","open",718,"tlaxcala","entronque",3,"toll",,"arconorte",
,,431,"sanctorum","19.516555779290446, -98.46936385230599","open",717,"tlaxcala","entronque",3,"toll",,"arconorte",
,,431,"sanctorum","19.516555779290446, -98.46936385230599","open",715,"tlaxcala","entronque",3,"toll",,"arconorte",
,,431,"sanctorum","19.516555779290446, -98.46936385230599","open",714,"tlaxcala","entronque",3,"toll",,"arconorte",
,,431,"sanctorum","19.516555779290446, -98.46936385230599","open",713,"tlaxcala","entronque",3,"toll",,"arconorte",
,,431,"sanctorum","19.516555779290446, -98.46936385230599","open",712,"tlaxcala","entronque",3,"toll",,"arconorte",
,,431,"sanctorum","19.516555779290446, -98.46936385230599","open",711,"tlaxcala","entronque",3,"toll",,"arconorte",
,,431,"sanctorum","19.516555779290446, -98.46936385230599","open",710,"tlaxcala","entronque",3,"toll",,"arconorte",
,,431,"sanctorum","19.516555779290446, -98.46936385230599","open",709,"tlaxcala","entronque",3,"toll",,"arconorte",
,,431,"sanctorum","19.516555779290446, -98.46936385230599","open",708,"tlaxcala","entronque",3,"toll",,"arconorte",
,,431,"sanctorum","19.516555779290446, -98.46936385230599","open",707,"tlaxcala","entronque",3,"toll",,"arconorte",
,,431,"sanctorum","19.516555779290446, -98.46936385230599","open",706,"tlaxcala","entronque",3,"toll",,"arconorte",
,,431,"sanctorum","19.516555779290446, -98.46936385230599","open",705,"tlaxcala","entronque",3,"toll",,"arconorte",
,,431,"sanctorum","19.516555779290446, -98.46936385230599","open",704,"tlaxcala","entronque",3,"toll",,"arconorte",
,,431,"sanctorum","19.515907751756735, -98.46957273445376","open",716,"tlaxcala","entronque",1,"toll",,"arconorte",
,,430,"san martin texmelucan","19.297149073542343, -98.4110640873011","open",734,"puebla","entronque",2,"toll",,"arconorte",
,,430,"san martin texmelucan","19.296346581160403, -98.40976053372385","open",734,"puebla","entronque",2,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301785321006076, -98.40944016632504","open",719,"puebla","troncal",4,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301785321006076, -98.40944016632504","open",720,"puebla","troncal",4,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301785321006076, -98.40944016632504","open",721,"puebla","troncal",4,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301785321006076, -98.40944016632504","open",722,"puebla","troncal",4,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301785321006076, -98.40944016632504","open",723,"puebla","troncal",4,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301785321006076, -98.40944016632504","open",724,"puebla","troncal",4,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301785321006076, -98.40944016632504","open",725,"puebla","troncal",4,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301785321006076, -98.40944016632504","open",726,"puebla","troncal",4,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301785321006076, -98.40944016632504","open",728,"puebla","troncal",4,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301785321006076, -98.40944016632504","open",727,"puebla","troncal",4,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301785321006076, -98.40944016632504","open",729,"puebla","troncal",4,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301785321006076, -98.40944016632504","open",730,"puebla","troncal",4,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301785321006076, -98.40944016632504","open",731,"puebla","troncal",4,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301785321006076, -98.40944016632504","open",732,"puebla","troncal",4,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301785321006076, -98.40944016632504","open",733,"puebla","troncal",4,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301830886991453, -98.4096601074648","open",524,"puebla","troncal",5,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301830886991453, -98.4096601074648","open",538,"puebla","troncal",5,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301830886991453, -98.4096601074648","open",552,"puebla","troncal",5,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301830886991453, -98.4096601074648","open",569,"puebla","troncal",5,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301830886991453, -98.4096601074648","open",584,"puebla","troncal",5,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301830886991453, -98.4096601074648","open",599,"puebla","troncal",5,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301830886991453, -98.4096601074648","open",614,"puebla","troncal",5,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301830886991453, -98.4096601074648","open",735,"puebla","troncal",5,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301830886991453, -98.4096601074648","open",629,"puebla","troncal",5,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301830886991453, -98.4096601074648","open",645,"puebla","troncal",5,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301830886991453, -98.4096601074648","open",664,"puebla","troncal",5,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301830886991453, -98.4096601074648","open",681,"puebla","troncal",5,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301830886991453, -98.4096601074648","open",699,"puebla","troncal",5,"toll",,"arconorte",
,,430,"san martin texmelucan","19.301830886991453, -98.4096601074648","open",716,"puebla","troncal",5,"toll",,"arconorte",
,,462,"apaxco","19.99780530248645, -99.1413529125953","open",737,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.99780530248645, -99.1413529125953","open",738,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.99780530248645, -99.1413529125953","open",742,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.99780530248645, -99.1413529125953","open",743,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.99780530248645, -99.1413529125953","open",744,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.99780530248645, -99.1413529125953","open",746,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.99780530248645, -99.1413529125953","open",747,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.99780530248645, -99.1413529125953","open",749,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.99780530248645, -99.1413529125953","open",748,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.99780530248645, -99.1413529125953","open",745,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.99780530248645, -99.1413529125953","open",741,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.99780530248645, -99.1413529125953","open",740,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.99780530248645, -99.1413529125953","open",739,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.99780530248645, -99.1413529125953","open",736,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.99780530248645, -99.1413529125953","open",735,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.997892530497246, -99.14138645203974","open",531,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.997892530497246, -99.14138645203974","open",545,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.997892530497246, -99.14138645203974","open",559,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.997892530497246, -99.14138645203974","open",577,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.997892530497246, -99.14138645203974","open",593,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.997892530497246, -99.14138645203974","open",611,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.997892530497246, -99.14138645203974","open",627,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.997892530497246, -99.14138645203974","open",643,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.997892530497246, -99.14138645203974","open",656,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.997892530497246, -99.14138645203974","open",668,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.997892530497246, -99.14138645203974","open",683,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.997892530497246, -99.14138645203974","open",697,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.997892530497246, -99.14138645203974","open",712,"edomx","entronque",2,"toll",,"arconorte",
,,462,"apaxco","19.997892530497246, -99.14138645203974","open",728,"edomx","entronque",2,"toll",,"arconorte",
,,466,"liverpool","19.97860092447916, -99.52342931107276","open",567,"edomx","entronque",2,"toll",,"arconorte",
,,466,"liverpool","19.97860092447916, -99.52342931107276","open",568,"edomx","entronque",2,"toll",,"arconorte",
,,466,"liverpool","19.97860092447916, -99.52342931107276","open",566,"edomx","entronque",2,"toll",,"arconorte",
,,466,"liverpool","19.97861786515785, -99.5229686607925","open",583,"edomx","entronque",2,"toll",,"arconorte",
,,466,"liverpool","19.97861786515785, -99.5229686607925","open",595,"edomx","entronque",2,"toll",,"arconorte",
,,466,"liverpool","19.97861786515785, -99.5229686607925","open",608,"edomx","entronque",2,"toll",,"arconorte",
,,466,"liverpool","19.97861786515785, -99.5229686607925","open",622,"edomx","entronque",2,"toll",,"arconorte",
,,466,"liverpool","19.97861786515785, -99.5229686607925","open",636,"edomx","entronque",2,"toll",,"arconorte",
,,466,"liverpool","19.97861786515785, -99.5229686607925","open",648,"edomx","entronque",2,"toll",,"arconorte",
,,466,"liverpool","19.97861786515785, -99.5229686607925","open",662,"edomx","entronque",2,"toll",,"arconorte",
,,466,"liverpool","19.97861786515785, -99.5229686607925","open",677,"edomx","entronque",2,"toll",,"arconorte",
,,466,"liverpool","19.97861786515785, -99.5229686607925","open",692,"edomx","entronque",2,"toll",,"arconorte",
,,466,"liverpool","19.97861786515785, -99.5229686607925","open",707,"edomx","entronque",2,"toll",,"arconorte",
,,466,"liverpool","19.97861786515785, -99.5229686607925","open",722,"edomx","entronque",2,"toll",,"arconorte",
,,466,"liverpool","19.97861786515785, -99.5229686607925","open",743,"edomx","entronque",2,"toll",,"arconorte",
,,568,"chamapa","19.4345103287221, -99.30373263946012","open",765,"edomx","troncal",8,"toll","134D","autovan",
,,568,"chamapa","19.4345103287221, -99.30373263946012","open",760,"edomx","troncal",8,"toll",,"autovan",
,,568,"chamapa","19.4345103287221, -99.30373263946012","open",758,"edomx","troncal",8,"toll",,"autovan",
,,566,"san nicolas","19.35388479410693, -99.4802911560869","open",759,"edomx","entronque",1,"toll","134D-san nicolas-134D","autovan",
,,566,"san nicolas","19.35388479410693, -99.4802911560869","open",760,"edomx","entronque",1,"toll",,"autovan",
,,566,"san nicolas","19.35388479410693, -99.4802911560869","open",761,"edomx","entronque",1,"toll",,"autovan",
,,566,"san nicolas","19.353922053984526, -99.4803391863654","open",756,"edomx","entronque",1,"toll",,"autovan",
,,566,"san nicolas","19.353922053984526, -99.4803391863654","open",763,"edomx","entronque",1,"toll",,"autovan",
,,566,"san nicolas","19.353922053984526, -99.4803391863654","open",766,"edomx","entronque",1,"toll",,"autovan",
,,566,"san nicolas","19.355629401928947, -99.48125897470803","open",756,"edomx","entronque",1,"toll","134D-san nicolas-134D","autovan",
,,566,"san nicolas","19.355629401928947, -99.48125897470803","open",763,"edomx","entronque",1,"toll",,"autovan",
,,566,"san nicolas","19.355629401928947, -99.48125897470803","open",766,"edomx","entronque",1,"toll",,"autovan",
,,566,"san nicolas","19.35569569108267, -99.4812603786564","open",760,"edomx","entronque",1,"toll",,"autovan",
,,566,"san nicolas","19.35569569108267, -99.4812603786564","open",759,"edomx","entronque",1,"toll",,"autovan",
,,566,"san nicolas","19.35569569108267, -99.4812603786564","open",761,"edomx","entronque",1,"toll",,"autovan",
