index,tollbooth_name,direction,road,km,tdpa,M,A,AR,B,C2,C3,C4,C5,C6,C7,C8,C9,VNC,vta,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC
071,ing. francisco velasco durán,cuernavaca-puente de ixtla,ex-095d,123.000,"15,389",1.2,81.1,0.0,6.6,2.5,3.1,0.4,2.6,0.9,0.1,0.0,1.5,0.0,"5,617,029",9.3,7.6,10.1,9.3,8.2,7.3,10.3,8.7,4.5,6.9,7.5,10.3
072-01,alpuyeca,cuernavaca-alpuyeca,ex-095d,123.000,"5,421",1.3,80.5,0.0,10.2,2.8,2.0,0.3,1.2,1.3,0.0,0.0,0.4,0.0,"1,978,588",8.2,7.2,8.3,9.3,8.4,7.5,7.9,7.3,4.9,8.7,10.4,11.9
072-02,alpuyeca,alpuyeca-puente de ixtla,ex-095d,123.000,113,1.0,90.8,0.0,0.8,2.4,3.4,0.6,0.6,0.3,0.1,0.0,0.0,0.0,"41,150",8.1,8.0,12.5,8.8,6.1,6.1,7.3,7.1,4.9,8.7,10.4,12.0
073-01,paso morelos,puente de ixtla-chilpancingo,ex-095d,187.000,"8,499",0.9,81.7,0.0,6.7,2.3,2.0,0.4,3.0,0.7,0.2,0.0,2.1,0.0,"3,101,959",10.1,7.2,10.3,9.4,7.8,6.4,10.6,8.4,4.9,5.9,7.5,11.5
073-02,paso morelos,puente de ixtla-paso morelos,ex-095d,187.000,253,1.3,90.2,0.0,1.1,5.6,1.1,0.1,0.3,0.3,0.0,0.0,0.0,0.0,"92,477",8.6,7.3,8.3,7.3,8.0,7.4,8.2,9.8,8.6,8.8,8.3,9.4
073-03,paso morelos,paso morelos-chilpancingo,ex-095d,187.000,342,0.8,89.3,0.0,1.1,3.5,1.9,1.1,0.5,1.7,0.0,0.0,0.1,0.0,"124,650",9.5,8.5,9.5,8.6,8.7,8.0,9.3,5.2,7.3,8.3,7.6,9.5
074,palo blanco,chilpancingo-tierra colorada,ex-095d,285.850,"10,540",0.9,81.6,0.0,6.7,2.5,2.6,0.3,2.9,0.9,0.1,0.0,1.5,0.0,"3,847,164",10.0,7.3,10.2,9.4,8.1,6.7,10.4,8.4,5.2,6.3,7.4,10.6
075,la venta,tierra colorada-acapulco,ex-095d,365.400,"10,032",0.9,81.4,0.0,6.9,2.4,2.5,0.3,3.1,0.8,0.1,0.0,1.6,0.0,"3,661,584",10.0,7.5,10.2,9.3,8.0,6.6,10.2,8.2,5.2,6.3,7.5,11.0
076,puente inter. zaragoza-ysleta,zaragoza-ysleta,ex-045,0.000,"7,813",0.5,96.6,0.4,0.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,"2,851,917",7.9,7.2,8.5,8.3,8.3,8.5,8.8,8.8,8.4,8.7,8.2,8.4
077,arenal,ent. ameca-magdalena,ex-015d,10.960,"12,997",0.5,60.5,0.3,8.8,3.4,4.9,0.6,13.5,1.9,0.3,0.1,3.8,1.4,"4,744,057",7.5,6.7,7.9,10.4,8.4,8.0,10.1,9.2,7.4,7.9,7.9,8.6
078,tequila,tequila-magdalena,ex-015d,33.840,317,1.6,82.3,0.4,2.6,4.0,1.8,0.1,0.7,0.2,0.0,0.0,0.1,6.2,"115,590",8.0,6.1,6.8,10.8,8.1,7.6,11.5,10.0,6.4,6.4,8.3,10.0
079,plan de barrancas,magdalena-ixtlán del río,ex-015d,69.337,"12,660",0.5,59.4,0.4,10.7,2.9,4.0,0.6,13.8,2.1,0.3,0.1,3.9,1.3,"4,620,901",8.1,6.6,7.7,10.3,8.2,7.9,9.8,9.0,7.0,7.5,8.1,9.8
080,tequepexpan,ixtlán del río-tequepexpan,ex-015d,130.364,"2,186",0.5,81.2,0.5,8.2,2.1,1.6,0.3,3.5,0.4,0.0,0.0,0.6,1.1,"797,723",13.2,10.3,12.5,6.9,2.1,1.6,13.2,18.9,12.4,3.7,2.4,2.8
081-01,santa ma. del oro,ixtlán del río-tepic,ex-015d,145.146,"5,320",0.3,42.3,0.4,11.0,4.6,5.7,0.8,22.4,2.3,0.6,0.2,8.2,1.2,"1,941,933",8.6,7.3,8.3,9.1,8.1,7.8,8.7,8.5,7.5,8.1,8.4,9.6
081-02,santa ma. del oro,ixtlán del río-sta. ma. del oro,ex-015d,145.146,"2,653",0.9,74.0,0.8,3.1,3.1,5.9,0.5,6.1,1.4,0.0,0.0,0.9,3.3,"968,365",8.8,7.2,8.3,9.9,8.0,7.4,9.1,8.4,6.7,7.2,7.9,11.1
081-03,santa ma. del oro,santa,ex-015d,145.146,786,1.2,87.7,0.4,1.7,2.5,1.7,0.1,0.6,0.2,0.0,0.0,0.1,3.8,"286,722",8.8,7.2,7.9,9.4,9.2,7.8,9.1,8.2,6.9,7.7,7.7,10.1
082,camargo,jiménez-camargo,ex-045d,11.000,"5,346",0.0,41.4,0.0,5.9,4.9,4.2,1.3,31.4,3.6,0.7,0.1,6.5,0.0,"1,951,457",8.1,6.5,7.7,7.6,8.3,7.5,9.8,9.4,8.0,8.3,8.4,10.4
083,altavista,camargo-conchos,ex-045d,73.000,"6,688",0.0,52.4,0.0,5.2,5.5,3.9,1.0,22.9,2.8,0.7,0.1,5.5,0.0,"2,441,030",7.3,5.9,7.3,7.1,8.8,7.1,10.6,9.6,8.4,8.7,8.8,10.4
084,saucillo,conchos-delicias,ex-045d,116.300,"9,404",0.0,57.1,0.0,4.0,5.6,3.6,1.0,21.4,2.6,0.5,0.0,4.2,0.0,"3,432,622",6.7,5.7,6.8,6.6,8.8,8.7,10.6,9.6,8.4,8.7,8.8,10.6
085,acatic,zapotlanejo-acatic,ex-080d,21.000,368,0.6,81.8,0.6,0.5,5.9,4.7,0.4,3.8,1.0,0.0,0.0,0.7,0.0,"134,424",9.4,8.1,9.3,8.5,8.3,7.9,8.0,7.3,7.1,8.0,8.8,9.3
086-01,tepatitlán,zapotlanejo-ent. arandas,ex-080d,41.512,"15,686",0.3,55.8,0.3,4.2,4.9,4.2,0.8,17.6,2.4,0.4,0.1,9.0,0.0,"5,725,445",8.0,7.3,8.4,8.3,7.9,7.8,9.3,8.9,7.9,8.4,8.7,9.1
086-02,tepatitlán,zapotlanejo-tepatitlán,ex-080d,41.512,"2,473",0.4,80.9,0.2,6.5,4.2,2.6,0.3,2.5,1.1,0.1,0.0,1.2,0.0,"902,792",8.0,7.5,8.1,8.7,8.2,8.0,8.6,8.5,8.5,8.4,8.7,8.8
086-03,tepatitlán,tepatitlán-ent. arandas,ex-080d,41.512,922,0.2,45.3,0.3,2.4,5.5,13.0,1.6,19.8,8.9,0.1,0.1,2.8,0.0,"336,569",9.3,8.1,9.3,9.1,8.2,7.5,8.3,8.2,7.6,8.2,8.3,7.9
087,san miguel el alto,ent. arandas-san miguel el alto,ex-080d,75.300,813,0.3,84.2,0.5,1.2,4.0,3.9,0.5,2.8,1.1,0.0,0.0,1.5,0.0,"296,620",8.4,7.4,8.3,8.0,7.9,7.6,8.8,8.5,8.5,8.6,8.7,9.3
088-01,jalostotitlán,ent. arandas-desperdicio,ex-080d,90.800,"14,642",0.3,51.8,0.3,4.5,5.0,5.0,0.8,19.3,2.7,0.4,0.1,9.8,0.0,"5,344,179",7.9,7.4,8.5,8.4,8.0,7.7,9.3,8.9,7.8,8.3,8.7,9.1
088-02,jalostotitlán,ent. arandas-jalostotitlán,ex-080d,90.800,431,0.3,84.0,0.3,2.9,5.5,2.3,0.7,1.9,0.7,0.0,0.0,1.4,0.0,"157,432",9.1,7.5,7.9,8.5,8.0,7.8,9.4,9.3,7.3,7.9,8.2,9.1
088-03,jalostotitlán,el desperdicio-jalostotitlán,ex-080d,90.800,996,0.5,72.6,0.6,8.8,3.9,7.2,0.7,2.5,2.0,0.1,0.0,1.1,0.0,"363,411",8.9,9.2,9.2,8.3,7.5,6.5,8.5,8.8,7.7,7.6,7.8,10.0
089,san juan de los lagos,ent. san juan de los lagos-el desperdicio,ex-080d,110.520,700,0.7,75.8,0.3,17.6,1.6,1.7,0.1,1.0,0.9,0.0,0.0,0.3,0.0,"255,381",11.4,7.9,9.8,7.1,6.4,6.5,9.2,9.2,5.8,6.3,7.8,12.6
090-01,agualeguas,agualeguas-paras,ex-085d,79.700,7,0.3,84.8,0.0,1.6,3.4,2.0,0.9,6.8,0.0,0.0,0.0,0.2,0.0,"2,555",6.0,3.5,11.8,3.5,8.1,6.5,11.3,5.8,9.5,4.9,19.1,10.0
090-02,agualeguas,monterrey-agualeguas,ex-085d,79.700,503,0.4,52.6,0.0,3.1,2.2,3.1,0.3,33.2,1.0,0.4,0.1,3.6,0.0,"183,566",8.0,7.6,10.4,9.1,8.7,7.6,8.1,8.5,8.0,8.2,7.8,8.0
091-01,sabinas,monterrey-la gloria,ex-085d,100.000,"13,002",0.1,39.2,0.0,3.9,2.9,0.9,0.1,49.3,1.5,0.5,0.1,1.5,0.0,"4,745,549",8.5,7.2,8.6,7.5,7.9,7.8,8.9,9.0,7.4,8.2,8.7,10.3
091-02,sabinas,sabinas-la gloria,ex-085d,100.000,19,0.6,88.0,0.0,0.6,7.3,0.8,0.3,2.3,0.1,0.0,0.0,0.0,0.0,"6,756",7.3,5.5,8.9,5.4,8.1,7.0,9.8,9.0,9.3,6.6,12.8,10.3
092,sabinas parás,monterrey-sabinas,ex-085d,100.000,40,0.7,54.9,0.0,1.3,4.1,3.7,0.4,17.9,1.1,0.3,0.0,15.6,0.0,"14,473",9.8,6.6,10.5,7.8,7.0,8.7,8.5,8.6,6.6,8.5,9.0,8.4
093,vallecillos,vallecillos-la gloria,ex-085d,115.550,16,0.0,87.7,0.0,1.9,7.4,0.8,0.5,1.5,0.0,0.1,0.0,0.1,0.0,"5,696",5.2,5.3,7.3,9.6,6.7,7.2,13.6,5.2,10.8,6.4,9.2,13.5
094,puente inter. solidaridad en colombia,colombia-dolores,l-001,0.000,"2,182",0.2,88.4,0.9,0.0,1.1,1.8,0.1,7.4,0.1,0.0,0.0,0.0,0.0,"796,501",8.5,6.9,8.6,7.7,6.8,6.4,13.6,10.9,6.1,7.8,8.1,8.6
095,tampico,cd. valles-altamira,ex-184d,5.102,"6,708",1.0,55.6,0.0,2.0,6.2,6.6,0.6,12.7,4.4,0.3,0.2,10.4,0.0,"2,448,517",7.0,6.7,7.9,7.6,8.0,7.7,8.3,8.0,7.8,8.8,10.4,11.8
096-01,loma real,cd. valles-loma real,ex-184d,6.100,"2,794",2.1,94.8,0.0,0.2,1.8,0.9,0.0,0.2,0.0,0.0,0.0,0.0,0.0,"1,019,816",6.5,6.5,7.3,6.9,7.5,7.5,7.7,6.8,8.0,9.3,12.1,13.9
096-02,loma real,loma real-altamira,ex-184d,6.100,"2,598",2.1,94.7,0.0,0.2,1.8,0.9,0.0,0.3,0.0,0.0,0.0,0.0,0.0,"948,299",6.4,6.4,7.1,6.7,7.3,7.1,7.5,8.2,8.0,9.3,12.1,13.9
097,cuyutlán,armería-manzanillo,ex-200d,61.400,"7,683",0.5,62.8,0.2,3.4,0.0,2.5,2.7,0.9,7.0,2.7,0.9,0.3,16.1,"2,804,274",8.3,7.2,8.5,9.7,8.1,7.9,9.0,8.6,7.2,7.8,8.3,9.4
098,puente san miguel,los mochis-estación don,ex-015d,19.700,"8,239",0.2,55.4,0.5,5.2,4.8,3.3,0.9,17.8,2.7,0.3,0.1,8.1,0.7,"3,007,299",9.7,7.7,8.6,8.5,8.1,7.7,8.6,8.0,7.0,7.8,8.0,10.3
099,estación don la jaula,estación don-navojoa,ex-015d,129.900,"4,598",0.2,42.5,0.0,8.1,4.3,3.3,1.2,25.8,2.9,0.3,0.1,11.3,0.0,"1,678,183",11.4,8.3,10.4,9.3,8.5,8.1,7.0,6.0,4.9,5.4,8.6,12.1
100,fundición,navojoa-cd. obregón,ex-015d,195.500,"5,803",0.3,50.8,0.0,7.6,4.1,3.0,1.0,21.2,2.3,0.3,0.1,9.3,0.0,"2,117,969",11.4,8.3,10.0,9.5,8.6,8.4,6.6,5.7,4.9,5.4,9.0,12.2
101,esperanza,cd.obregón-ent.libramiento guaymas,015d-015,10.700,"3,987",0.2,41.9,0.0,8.6,4.6,3.4,1.0,26.2,2.5,0.2,0.1,11.3,0.0,"1,455,308",12.8,10.2,12.1,10.5,9.2,9.9,7.4,6.7,5.9,6.5,6.0,2.8
102,guaymas,libramiento de guaymas,015d-015,20.000,"5,909",0.1,54.3,0.0,4.7,3.2,2.6,1.0,21.8,2.3,0.2,0.1,9.7,0.0,"2,156,622",11.1,8.5,10.5,10.0,9.3,8.7,6.7,4.8,3.8,4.3,9.4,12.9
103,hermosillo,hermosillo-ent.libramiento magdalena,015d-015,15.200,"11,309",0.2,64.6,0.0,4.3,3.3,1.9,0.6,15.8,1.6,0.1,0.1,7.5,0.0,"4,127,635",8.1,6.5,8.1,7.8,7.8,7.1,5.0,4.4,5.1,6.9,14.6,18.6
104,magdalena,libramiento de magdalena,ex-015d,184.400,"5,907",0.1,62.6,0.0,2.3,2.8,1.9,0.5,17.9,2.0,0.2,0.1,9.6,0.0,"2,156,101",10.1,8.3,10.5,9.8,9.4,9.3,6.2,5.0,4.2,4.3,10.1,12.8
105,nogales,libramiento de nogales,ex-15d,0.000,"1,779",0.1,57.3,2.8,0.5,3.8,0.9,0.6,34.0,0.0,0.0,0.0,0.0,0.0,"649,337",9.3,8.1,10.1,8.6,9.8,8.5,8.1,7.2,5.5,7.0,7.8,10.0
106,durango,durango-guadalupe victoria,ex-040d,15.500,"2,876",1.1,64.1,0.9,6.1,4.3,2.5,0.7,9.9,2.2,0.2,0.0,4.5,3.5,"1,049,685",7.3,6.7,7.7,8.9,8.1,8.0,11.4,9.9,7.3,7.5,7.8,9.4
107,yerbanis,guadalupe victoria-yerbanís,ex-040d,112.186,"2,359",1.3,58.8,0.9,6.4,4.6,2.8,0.8,11.4,2.3,0.2,0.0,5.5,5.0,"861,146",7.3,6.5,7.7,9.0,8.2,8.0,11.4,9.9,7.3,7.5,7.8,9.4
108-01,cuencamé iii,yerbanís-pedriceña,ex-040d,143.220,"2,344",1.0,59.5,1.1,7.5,4.4,2.8,0.7,10.8,2.3,0.2,0.0,5.5,4.2,"855,691",8.0,6.1,7.8,9.1,8.2,8.0,10.7,9.5,7.4,7.6,7.8,9.8
108-02,cuencamé iii,yerbanís-cuencamé,ex-040d,143.220,196,0.4,50.6,1.1,1.0,4.5,3.1,0.8,10.9,2.5,0.3,0.0,5.0,19.8,"71,581",7.7,6.8,7.8,8.3,8.5,8.0,10.7,9.5,7.4,7.6,7.8,9.9
108-03,cuencamé iii,cuencamé-pedriceña,ex-040d,143.220,"3,302",0.2,38.5,1.2,7.3,4.0,3.4,1.3,23.7,4.6,0.7,0.0,13.4,1.7,"1,205,316",8.7,6.9,7.8,8.0,7.8,8.0,10.7,9.5,7.4,7.6,7.8,9.8
109-01,león guzmán,pedriceña-gómez palacio,ex-040d,212.709,"3,863",0.5,44.1,1.5,9.6,3.8,3.4,1.1,21.1,4.2,0.6,0.0,8.5,1.6,"1,409,959",8.8,6.5,7.8,8.3,7.8,8.0,10.7,9.5,7.4,7.6,7.8,9.8
109-02,león guzmán,pedriceña-león guzmán,ex-040d,212.709,"2,263",0.8,62.6,1.0,2.2,4.3,2.5,1.0,9.6,2.7,0.2,0.0,10.6,2.5,"825,814",7.9,7.1,7.8,8.5,7.8,8.0,10.7,9.5,7.4,7.6,7.8,9.9
109-03,león guzmán,león guzmán-gómez palacio,ex-040d,212.709,610,1.0,26.3,1.9,1.0,5.9,5.9,2.4,35.5,8.2,0.3,0.0,2.9,8.7,"222,807",8.3,6.8,7.8,8.5,7.8,8.0,10.7,9.5,7.4,7.6,7.8,9.8
110,san nicolás de los jassos,libramiento oriente de san luis potosí,ex-057d,11.220,"17,738",0.1,26.2,0.0,2.7,5.9,4.1,0.7,46.2,4.4,0.4,0.2,9.0,0.1,"6,474,282",8.4,7.2,8.5,8.1,8.2,8.2,8.9,8.7,7.7,8.3,8.4,9.4
111,calera víctor rosales,víctor rosales-enrique estrada,ex-045d,27.500,"16,227",10.0,60.9,5.0,0.1,2.9,3.2,0.6,9.9,2.3,0.0,0.0,5.1,0.0,"5,922,686",7.9,7.2,8.1,8.1,8.2,8.2,9.1,9.1,8.1,8.2,8.3,9.5
112-01,san martín texmelucan,san martín texmelucan-tlaxcala,ex-117d,5.450,"6,823",0.6,77.7,0.1,9.2,0.0,4.1,2.4,0.3,3.4,1.0,0.0,0.0,1.2,"2,490,292",7.5,7.1,8.6,8.6,8.1,7.6,8.8,8.4,7.4,8.3,9.2,10.4
112-02,san martín texmelucan,san martín texmelucan-arco norte,ex-117d,5.450,838,1.0,83.0,0.0,0.8,0.0,3.4,6.8,0.4,4.2,0.3,0.0,0.0,0.1,"305,706",8.1,7.5,7.7,8.6,8.1,7.6,8.8,8.4,7.4,8.3,9.2,10.3
112-03,san martín texmelucan,san martín texmelucan-puebla,ex-117d,5.450,"1,160",0.5,86.0,0.0,1.8,0.0,5.0,2.4,0.2,3.0,0.3,0.0,0.0,0.8,"423,461",8.1,7.5,7.7,8.6,8.1,7.6,8.8,8.4,7.4,8.3,9.2,10.3
113,ecatepec,ecatepec-pirámides,ex-132d,1.187,"21,708",0.6,80.3,0.1,7.2,0.0,3.6,2.1,0.2,3.5,0.8,0.1,0.0,1.5,"7,923,244",7.7,7.0,8.6,9.1,8.0,7.7,8.8,8.6,7.6,8.3,8.7,9.9
114,tepexpan,tepexpan-pirámides,ex-132d,9.725,"6,475",0.6,83.8,0.1,1.4,0.0,4.9,3.6,0.2,3.4,1.0,0.0,0.0,1.0,"2,363,459",7.5,7.0,8.7,9.1,8.0,7.7,8.8,8.6,7.6,8.3,8.7,10.0
115-01,chichén itza,kantunil-valladolid,ex-180d,115.500,"3,865",0.5,75.6,0.3,4.6,3.0,1.9,0.3,3.9,0.7,0.1,0.1,8.0,1.0,"1,410,883",8.0,7.1,8.7,8.3,7.9,7.5,9.6,9.4,7.7,7.6,8.4,9.8
115-02,chichén itza,kantunil-pisté,ex-180d,115.500,693,0.6,89.5,0.3,3.0,2.0,0.8,0.1,1.0,0.5,0.0,0.0,0.4,1.8,"253,123",8.6,7.6,9.0,8.0,7.3,7.0,10.2,9.6,6.7,6.9,8.6,10.5
115-03,chichén itza,pisté-valladolid,ex-180d,115.500,667,0.2,91.2,0.0,7.0,0.4,0.1,0.0,0.0,0.1,0.0,0.0,0.0,1.0,"243,291",9.6,7.6,9.0,7.8,7.4,7.7,10.4,9.3,5.9,6.4,8.2,10.7
116-01,tintal,valladolid-cancún,ex-180d,238.000,"2,775",0.4,73.6,0.2,7.5,2.7,1.9,0.2,3.6,0.5,0.1,0.1,7.9,1.3,"1,012,743",8.7,7.3,8.8,8.2,7.7,7.5,9.6,9.2,7.1,7.3,8.3,10.3
116-02,tintal,valladolid-cedral,ex-180d,238.000,113,0.6,82.9,0.5,2.5,1.0,2.2,0.1,0.7,0.6,0.0,0.0,0.3,8.6,"41,345",7.4,7.1,8.5,7.7,6.8,7.5,11.9,10.4,7.0,6.9,8.7,10.1
116-03,tintal,cedral-cancún,ex-180d,238.000,362,0.3,88.3,0.3,2.2,0.9,0.5,0.0,0.1,0.1,0.0,0.0,0.2,7.1,"132,130",7.7,7.3,9.1,8.5,7.9,7.7,9.8,8.7,6.7,6.9,9.1,10.6
116-04,tintal,valladolid-playa del carmen,ex-180d,238.000,"1,215",0.5,88.0,0.2,4.2,1.6,0.6,0.1,0.9,0.2,0.1,0.1,3.2,0.3,"443,554",8.6,6.9,8.7,8.2,7.8,7.4,10.0,9.6,7.3,7.2,8.3,10.0
116-05,tintal,playa del carmen-kantunil,ex-180d,238.000,6,1.1,75.4,0.1,1.6,2.0,0.6,0.2,1.6,0.1,0.0,0.0,1.4,15.9,"2,052",6.6,6.6,8.3,9.5,17.5,6.9,9.5,10.9,5.0,6.7,5.8,6.7
117,chichimequillas,t. c.aut.,ex-057d,20.320,"17,967",0.2,40.7,0.0,3.3,4.6,7.2,2.0,31.4,3.6,0.4,0.4,6.2,0.0,"6,557,868",8.1,7.3,8.7,8.5,8.3,8.0,8.4,8.7,8.0,8.5,8.5,9.0
118-01,cuitláhuac,córdoba-la tinaja,ex-150d,14.140,"12,160",0.3,45.8,0.0,7.5,3.2,6.1,0.5,16.7,2.9,0.9,0.1,16.0,0.0,"4,438,222",8.9,7.4,9.1,8.4,8.4,7.9,9.1,8.8,6.6,7.7,8.0,9.7
118-02,cuitláhuac,córdoba-cuitláhuac,ex-150d,14.140,177,2.7,91.6,0.0,0.5,2.7,1.4,0.1,0.4,0.3,0.0,0.0,0.3,0.0,"64,563",9.1,8.2,6.5,9.0,10.5,9.5,8.8,8.8,4.7,6.0,7.2,11.7
118-03,cuitláhuac,cuitláhuac-la tinaja,ex-150d,14.140,146,0.7,89.7,0.0,0.4,3.5,2.3,0.0,0.7,1.8,0.0,0.0,0.9,0.0,"53,221",10.2,8.2,10.9,7.2,5.9,5.2,5.7,4.3,16.2,10.6,7.9,7.7
119-01,paso del toro,la tinaja-veracruz,ex-150d,89.900,"5,388",0.6,75.6,0.0,7.4,3.3,3.6,0.2,4.1,1.0,0.3,0.0,3.9,0.0,"1,966,526",8.5,7.7,9.1,8.3,8.1,7.7,8.7,8.9,7.2,7.9,8.1,9.8
119-02,paso del toro,la tinaja-paso del toro,ex-150d,89.900,"5,620",0.3,48.8,0.0,4.9,2.9,5.2,0.5,14.3,3.9,1.5,0.0,17.7,0.0,"2,051,241",8.1,7.3,8.8,8.3,8.7,8.2,8.7,8.0,7.6,8.2,8.3,9.8
119-03,paso del toro,paso del toro-veracruz,ex-150d,89.900,"7,711",2.7,88.4,0.0,1.2,3.2,2.0,0.1,1.4,0.4,0.0,0.0,0.6,0.0,"2,814,695",6.7,6.2,8.4,8.4,9.6,9.2,8.9,9.6,7.7,8.2,8.2,8.9
120,león ii,salamanca-león,ex-045d,6.000,"1,931",0.5,87.8,0.2,1.1,2.5,3.2,0.2,3.6,0.3,0.1,0.0,0.5,0.0,"704,645",9.1,7.9,8.7,8.0,7.4,7.2,8.8,8.8,7.7,8.3,8.7,9.4
121,cuerámaro,león-central de abastos,ex-045d,8.000,"4,821",0.3,68.6,0.2,0.4,8.9,7.0,0.6,10.9,1.8,0.1,0.1,1.1,0.0,"1,759,664",8.1,7.3,8.1,8.1,8.6,8.2,8.8,8.8,7.7,8.3,8.7,9.3
122,san francisco del rincón remotas,león-ent. san francisco,ex-045d,12.000,"3,855",0.4,76.9,0.4,0.7,7.1,6.4,0.6,5.1,1.6,0.0,0.0,0.8,0.0,"1,407,023",8.6,7.5,8.1,7.8,8.2,7.9,8.8,8.8,7.7,8.3,8.7,9.6
123,las joyas,león-las joyas,ex-045d,22.800,756,0.6,84.7,0.2,0.1,3.9,3.8,0.3,5.4,0.9,0.0,0.0,0.1,0.0,"275,842",8.2,7.7,8.0,7.8,8.4,8.3,8.8,8.8,7.7,8.3,8.7,9.3
124,león,león-lagos de moreno,ex-045d,23.500,"14,362",0.4,52.4,0.3,5.5,5.8,5.5,0.7,19.1,2.1,0.6,0.1,7.5,0.0,"5,242,014",8.6,7.4,8.5,8.3,8.0,7.6,8.8,8.8,7.7,8.3,8.7,9.3
125,unión de san antonio,unión de san antonio-lagos de moreno,ex-045d,48.020,697,0.6,74.9,0.7,1.6,2.9,3.5,0.9,5.6,1.9,0.0,0.0,7.4,0.0,"254,500",9.2,7.3,8.5,7.8,8.0,7.6,8.8,8.8,7.7,8.3,8.7,9.3
126-01,encarnación,lagos de moreno-aguascalientes,ex-045d,88.840,"11,039",0.5,53.4,0.3,6.3,5.1,3.6,0.8,16.7,2.6,0.7,0.1,9.9,0.0,"4,029,362",8.2,7.4,8.5,8.9,8.1,7.2,8.8,8.8,7.7,8.3,8.7,9.4
126-02,encarnación,encarnación-aguascalientes,ex-045d,88.840,"1,653",0.5,66.4,0.5,3.4,5.8,5.6,1.2,9.5,3.4,0.2,0.1,3.4,0.0,"603,409",7.7,5.8,7.4,7.8,8.5,11.1,8.8,8.8,7.7,8.3,8.7,9.4
127,mármol,el venadillo-ent. la cruz,ex-015d,25.150,"7,270",0.3,45.8,0.7,7.4,4.1,4.1,0.7,23.4,3.3,0.5,0.1,7.3,2.3,"2,653,378",8.6,7.3,8.2,9.6,7.8,7.6,9.1,8.5,7.1,7.8,8.2,10.2
128-01,quilá,ent. la cruz-quilá,ex-015d,153.800,57,0.3,60.5,0.8,1.0,7.5,4.5,0.5,8.6,3.6,0.0,0.0,2.3,10.4,"20,893",7.6,6.8,7.6,9.0,8.2,7.7,8.6,7.6,6.9,7.5,10.0,12.5
128-02,quilá,quilá-costa rica,ex-015d,153.800,167,0.4,74.2,0.6,0.8,3.5,3.9,1.7,1.6,2.1,0.1,0.0,1.2,9.9,"61,068",9.3,8.3,7.6,7.9,7.3,7.5,7.2,6.9,6.9,7.4,10.5,13.2
129,costa rica,ent. la cruz-costa rica,ex-015d,187.800,"6,822",0.2,44.0,0.7,7.8,4.0,3.9,0.7,24.3,3.1,0.5,0.1,8.2,2.5,"2,490,010",8.6,7.3,8.3,9.4,7.8,7.5,8.9,8.4,7.0,7.8,8.5,10.5
130,puente inter. libre comercio,lucio blanco-los yndios,ex-002,0.000,"1,316",0.1,93.4,0.4,0.0,0.4,0.5,0.0,5.0,0.0,0.0,0.0,0.0,0.2,"480,446",8.4,7.8,9.3,8.2,8.4,7.6,8.5,7.7,7.3,8.0,8.8,10.0
131-01,seybaplaya,villa madero-campeche,ex-180d,32.000,"6,224",0.7,66.8,0.0,4.6,3.7,4.1,0.5,10.4,1.7,0.2,0.1,7.2,0.0,"2,271,826",8.2,7.1,8.7,8.3,8.0,7.8,9.2,8.9,7.5,7.8,8.2,10.3
131-02,seybaplaya,villa madero-seybaplaya,ex-180d,32.000,94,1.7,84.3,0.0,0.8,5.1,2.7,0.1,3.5,0.7,0.1,0.0,1.0,0.0,"34,490",8.9,6.7,9.0,8.8,7.1,6.9,10.8,9.2,6.9,7.0,7.7,11.0
131-03,seybaplaya,seybaplaya-campeche,ex-180d,32.000,"1,149",3.4,88.6,0.0,3.5,2.2,1.6,0.0,0.4,0.2,0.0,0.0,0.1,0.0,"419,351",8.2,7.5,9.1,8.4,8.3,7.7,8.3,8.3,8.0,8.2,8.3,9.7
132,morfín chávez,la providencia-san isidro,ex-045d,57.060,"6,633",7.3,47.7,1.3,3.3,4.2,3.6,0.9,19.4,3.7,0.0,0.0,8.6,0.0,"2,421,151",8.3,7.0,8.2,8.0,8.0,8.0,9.6,9.1,7.7,8.0,8.1,10.0
133-01,los ramones,cadereyta-los ramones,ex-040d,70.260,18,0.0,95.3,0.0,0.0,1.7,0.0,0.1,0.2,0.0,0.1,0.0,2.6,0.0,"6,612",6.9,6.4,9.8,6.3,6.6,7.7,8.4,11.3,6.1,5.9,10.2,14.4
133-02,los ramones,los ramones-general bravo,ex-040d,70.260,23,0.1,92.5,0.0,0.2,0.9,0.3,0.2,1.1,0.1,0.1,0.0,4.5,0.0,"8,577",10.0,6.9,8.1,11.3,8.3,8.4,10.0,5.6,6.6,6.8,8.3,9.7
133-03,los ramones,los ramones-la sierrita,ex-040d,70.260,74,0.2,87.4,0.0,0.1,1.6,2.0,0.8,5.5,1.7,0.1,0.0,0.6,0.0,"27,185",7.8,6.1,8.1,7.3,7.3,9.1,9.5,9.9,7.8,7.2,8.3,11.6
134-01,los herrera,los herrera-general bravo,ex-040d,103.800,11,0.1,95.1,0.0,0.0,1.0,0.1,0.1,0.4,0.3,0.0,0.0,2.9,0.0,"3,851",6.9,6.1,12.9,6.2,9.3,8.8,9.5,9.8,6.5,6.1,7.0,10.9
