index,tollbooth_name,direction,road,km,tdpa,M,A,AR,B,C2,C3,C4,C5,C6,C7,C8,C9,VNC,vta,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC
239-10,tulancingo,pachuca-tulancingo,ex-m40d,153.000,672,0.7,81.5,0.3,0.4,4.0,3.6,0.8,4.3,0.9,0.1,0.0,2.4,1.0,"245,384",7.3,6.9,8.6,8.4,8.7,8.0,8.7,8.1,8.0,9.3,9.3,8.7
239-11,tulancingo,sahagún-tulancingo,ex-m40d,153.000,229,0.3,49.9,0.1,0.5,4.7,4.4,0.5,21.6,2.6,0.1,0.2,12.5,2.6,"83,750",7.5,7.3,8.2,8.4,8.6,8.4,8.5,8.5,8.1,9.3,9.3,7.9
239-12,tulancingo,calpulalpan-tulancingo,ex-m40d,153.000,139,0.5,66.5,0.5,0.2,5.9,6.8,0.9,9.8,3.0,0.2,0.0,3.4,2.3,"50,843",7.1,6.7,8.3,7.8,8.5,8.8,8.7,8.5,8.7,8.9,9.8,8.2
239-13,tulancingo,sanctórum-tulancingo,ex-m40d,153.000,786,0.3,60.4,0.2,0.4,4.5,4.5,1.3,13.1,6.0,0.3,0.0,8.7,0.3,"286,762",7.0,6.4,7.7,7.8,8.2,8.3,8.9,8.4,8.3,9.5,9.7,9.8
239-14,tulancingo,san martín texmelucan-tulancingo,ex-m40d,153.000,"1,636",0.4,57.6,0.2,1.7,5.3,4.9,0.8,16.4,4.5,0.4,0.1,6.8,0.9,"597,002",7.0,6.6,8.1,8.0,8.3,8.3,8.9,8.3,8.1,9.3,9.2,9.9
240-01,sahagún,atlacomulco-sahagún,ex-m40d,165.000,25,0.3,27.4,0.2,0.4,5.6,2.3,1.6,20.4,2.5,2.0,0.2,31.5,5.6,"8,999",7.2,6.8,9.2,7.2,7.0,9.2,9.3,8.4,7.8,8.3,8.7,10.9
240-02,sahagún,acambay-sahagún,ex-m40d,165.000,1,0.0,71.7,2.2,0.5,6.0,3.8,0.3,12.3,0.5,0.0,0.0,2.2,0.5,366,7.1,6.3,9.8,6.6,9.3,6.8,8.7,11.2,5.2,7.9,8.7,12.4
240-03,sahagún,jilotepec-sahagún,ex-m40d,165.000,5,0.3,69.2,0.4,0.0,3.2,8.2,4.4,9.6,1.6,0.0,0.0,2.4,0.7,"1,825",7.9,7.0,7.4,7.6,8.2,9.3,9.5,8.7,9.2,7.8,8.6,8.8
240-04,sahagún,querétaro-sahagún,ex-m40d,165.000,103,0.2,24.1,0.2,0.5,3.0,2.5,1.6,38.4,8.0,0.1,0.0,21.3,0.1,"37,729",6.2,6.1,7.2,7.1,7.5,9.1,9.7,9.2,9.4,9.2,8.8,10.5
240-05,sahagún,tula ii-sahagún,ex-m40d,165.000,1,0.0,93.5,1.8,0.0,1.0,0.5,0.0,0.8,0.3,0.0,0.0,0.3,1.8,394,7.1,6.6,5.3,9.6,4.6,7.4,8.6,9.6,10.7,12.9,8.6,9.0
240-06,sahagún,tula i-sahagún,ex-m40d,165.000,14,0.5,61.7,0.6,0.1,5.2,7.2,0.4,15.1,2.3,0.2,0.0,5.2,1.5,"4,967",7.3,6.7,8.7,7.7,7.9,8.0,9.2,9.1,8.1,9.4,8.5,9.4
240-07,sahagún,atitalaquia-sahagún,ex-m40d,165.000,10,0.4,75.5,0.4,0.1,5.4,5.7,0.6,3.5,5.4,0.1,0.0,2.0,0.9,"3,591",7.4,8.1,9.8,8.5,9.1,8.2,8.0,8.5,8.0,8.7,7.5,8.2
240-08,sahagún,apaxco-sahagún,ex-m40d,165.000,3,0.0,79.7,0.0,0.0,2.2,0.5,0.0,0.3,0.0,0.0,0.0,0.0,17.3,371,"","","","","","","","",5.1,32.1,31.5,31.3
240-09,sahagún,ajoloapan-sahagún,ex-m40d,165.000,9,0.1,58.0,0.2,0.1,12.8,7.6,0.4,14.2,1.9,0.0,0.0,0.3,4.4,"3,325",8.0,7.2,8.7,8.7,9.3,8.5,9.3,10.1,7.8,6.8,7.4,8.2
240-10,sahagún,pachuca-sahagún,ex-m40d,165.000,90,0.5,57.6,0.1,0.0,3.9,6.8,0.3,17.3,2.1,0.0,0.0,10.3,1.1,"32,676",7.3,6.8,7.8,7.5,8.4,8.8,8.8,8.6,8.5,9.2,9.2,9.1
240-11,sahagún,tulancingo-sahagún,ex-m40d,165.000,213,0.2,46.5,0.1,0.5,4.8,5.3,0.5,22.5,2.8,0.1,0.1,14.0,2.6,"77,674",7.3,7.0,7.9,8.3,8.4,8.6,8.6,8.5,8.4,8.9,8.9,9.2
240-12,sahagún,calpulalpan-sahagún,ex-m40d,165.000,70,0.7,77.5,0.3,0.1,3.3,7.1,0.2,2.7,1.5,0.0,0.0,2.6,4.0,"25,610",7.5,6.6,7.5,7.0,8.0,8.1,8.6,9.7,9.5,9.8,8.9,8.8
240-13,sahagún,sanctórum-sahagún,ex-m40d,165.000,95,0.4,65.5,0.3,0.3,4.9,6.3,1.3,7.9,7.9,0.0,0.0,3.7,1.5,"34,660",6.9,6.0,6.5,7.8,7.9,7.9,9.7,8.8,8.7,9.3,9.4,11.1
240-14,sahagún,san martín texmelucan-sahagún,ex-m40d,165.000,149,0.6,59.5,0.3,0.9,3.5,3.8,0.5,11.1,1.4,0.4,0.2,14.6,3.2,"54,359",7.0,5.9,7.6,8.8,8.2,8.4,8.8,8.6,8.0,9.1,9.3,10.3
241-01,calpulalpan,atlacomulco-calpulalpan,ex-m40d,182.345,29,0.7,51.3,0.4,0.3,4.2,4.3,1.4,14.0,1.7,0.1,0.1,7.5,14.0,"10,514",7.8,7.1,8.2,8.5,7.6,7.5,8.3,7.6,7.0,8.1,8.8,13.5
241-02,calpulalpan,acambay-calpulalpan,ex-m40d,182.345,2,1.0,74.8,0.1,0.0,4.3,6.0,3.4,7.2,2.1,0.0,0.0,0.4,0.7,705,7.1,7.9,8.8,8.5,7.0,8.2,8.4,7.7,6.5,9.2,8.4,12.3
241-03,calpulalpan,jilotepec-calpulalpan,ex-m40d,182.345,5,0.3,81.1,0.9,0.1,4.7,4.3,1.4,5.0,1.8,0.0,0.0,0.1,0.3,"2,005",8.0,6.5,7.7,8.2,7.3,8.4,8.1,6.4,6.6,8.0,10.3,14.5
241-04,calpulalpan,querétaro-calpulalpan,ex-m40d,182.345,125,0.1,46.9,0.4,0.4,3.5,5.5,2.4,25.4,4.6,0.1,0.0,10.6,0.1,"45,456",7.0,6.5,7.7,7.5,8.2,8.0,8.8,8.1,7.9,8.2,8.8,13.3
241-05,calpulalpan,tula ii-calpulalpan,ex-m40d,182.345,2,0.4,86.1,1.2,0.0,1.2,2.8,0.0,2.8,0.4,0.0,0.0,0.5,4.6,566,7.2,5.8,8.7,8.1,8.5,8.0,8.8,8.0,6.7,8.5,8.5,13.2
241-06,calpulalpan,tula i-calpulalpan,ex-m40d,182.345,18,0.7,65.4,0.6,0.1,5.5,5.2,0.6,7.9,2.8,0.3,0.0,7.5,3.4,"6,534",6.5,6.5,7.7,8.8,9.0,7.7,8.2,7.0,7.3,9.1,10.0,12.2
241-07,calpulalpan,atitalaquia-calpulalpan,ex-m40d,182.345,10,1.1,73.9,0.5,0.1,3.1,3.6,1.1,7.9,5.6,0.1,0.0,1.7,1.3,"3,566",7.4,6.9,7.9,7.7,8.7,8.7,7.8,7.7,7.9,8.9,9.0,11.4
241-08,calpulalpan,apaxco-calpulalpan,ex-m40d,182.345,2,2.0,90.8,0.8,0.0,1.6,3.6,0.0,0.0,0.4,0.0,0.0,0.0,0.8,249,"","","","","","","","",1.2,28.1,28.1,42.6
241-09,calpulalpan,ajoloapan-calpulalpan,ex-m40d,182.345,6,0.6,63.2,0.7,0.0,3.7,9.4,0.8,9.1,10.9,0.1,0.0,0.4,1.1,"2,321",7.0,6.2,8.6,8.8,8.6,8.1,8.1,8.6,8.7,8.9,8.7,9.7
241-10,calpulalpan,pachuca-calpulalpan,ex-m40d,182.345,83,0.5,69.5,0.3,0.2,3.7,4.9,1.8,9.7,4.1,0.0,0.0,2.7,2.6,"30,172",7.7,7.5,8.1,7.7,8.0,7.8,8.6,8.2,8.1,8.8,8.4,11.1
241-11,calpulalpan,tulancingo-calpulalpan,ex-m40d,182.345,149,0.3,64.5,0.4,0.3,5.6,7.5,0.8,9.2,3.9,0.1,0.0,4.1,3.3,"54,302",6.8,6.8,8.0,7.5,7.8,8.0,8.1,7.9,7.7,8.6,10.2,12.6
241-12,calpulalpan,sahagún-calpulalpan,ex-m40d,182.345,72,1.0,75.7,0.3,0.2,4.8,5.7,0.2,1.7,1.6,0.0,0.0,2.0,6.8,"26,356",8.0,6.9,7.8,7.3,8.3,8.4,9.2,9.0,7.8,9.0,9.0,9.3
241-13,calpulalpan,sanctórum-calpulalpan,ex-m40d,182.345,390,0.3,68.6,0.2,0.7,5.2,4.2,0.9,7.0,7.1,0.0,0.0,2.1,3.7,"142,382",7.5,6.3,6.8,8.2,7.7,7.3,8.9,8.6,8.0,9.3,9.4,12.0
241-14,calpulalpan,san martín texmelucan-calpulalpan,ex-m40d,182.345,595,0.4,70.8,0.2,0.7,5.5,4.3,0.7,6.3,2.1,0.1,0.0,3.6,5.3,"217,102",7.1,6.8,8.0,8.5,8.2,8.0,8.7,8.2,7.6,8.6,9.2,11.1
242-01,sanctórum,atlacomulco-sanctórum,ex-m40d,196.500,180,0.5,48.6,0.3,0.6,5.8,5.8,2.1,19.2,4.1,0.8,0.1,8.1,4.0,"65,759",7.1,6.5,7.5,7.7,7.8,7.5,9.1,8.3,7.8,8.9,9.4,12.4
242-02,sanctórum,acambay-sanctórum,ex-m40d,196.500,10,0.2,59.9,0.5,0.2,5.8,5.8,6.7,19.4,0.5,0.0,0.0,0.9,0.1,"3,488",8.3,6.4,7.4,8.9,7.9,8.3,9.9,8.6,6.9,9.1,8.1,10.2
242-03,sanctórum,jilotepec-sanctórum,ex-m40d,196.500,23,0.4,75.3,0.4,0.4,7.6,1.9,2.4,5.2,3.2,0.1,0.0,2.8,0.3,"8,367",6.9,6.1,7.4,7.6,8.1,7.9,9.0,8.0,7.3,9.3,8.7,13.7
242-04,sanctórum,querétaro-sanctórum,ex-m40d,196.500,776,0.3,42.9,0.4,0.8,4.8,7.5,2.5,22.7,6.1,1.0,0.1,10.8,0.1,"283,312",6.8,6.3,8.0,7.8,8.1,8.0,9.2,8.5,8.1,8.9,8.8,11.5
242-05,sanctórum,tula ii-sanctórum,ex-m40d,196.500,4,0.3,86.6,1.3,0.3,1.5,3.2,1.0,3.8,0.9,0.0,0.0,0.3,0.8,"1,543",6.6,4.4,7.4,8.2,6.7,6.7,9.2,9.7,8.0,10.0,9.9,13.2
242-06,sanctórum,tula i-sanctórum,ex-m40d,196.500,63,0.3,49.6,0.4,0.3,2.8,4.2,1.8,10.6,9.3,1.0,0.2,19.3,0.2,"22,946",6.2,5.7,7.7,7.4,7.3,7.7,8.6,8.2,7.9,9.9,10.7,12.7
242-07,sanctórum,atitalaquia-sanctórum,ex-m40d,196.500,39,0.3,54.5,0.5,0.1,2.0,6.8,2.3,6.0,11.8,0.4,0.0,15.0,0.3,"14,140",7.1,5.9,8.7,7.7,8.1,8.1,8.8,8.1,7.5,9.2,9.4,11.4
242-08,sanctórum,apaxco-sanctórum,ex-m40d,196.500,7,0.3,88.6,1.2,0.0,1.3,6.1,0.0,0.2,2.2,0.0,0.0,0.0,0.1,869,"","","","","","","","",1.4,23.8,33.4,41.4
242-09,sanctórum,ajoloapan-sanctórum,ex-m40d,196.500,27,0.2,49.9,0.4,0.3,2.5,7.5,2.1,10.4,24.0,0.1,0.0,2.5,0.1,"9,710",7.7,7.0,8.6,8.2,8.7,8.5,8.7,8.3,7.5,7.9,8.6,10.3
242-10,sanctórum,pachuca-sanctórum,ex-m40d,196.500,279,0.4,63.6,0.3,0.6,3.4,4.6,1.3,15.2,5.0,0.3,0.0,5.1,0.2,"101,895",7.5,6.9,8.1,8.0,8.2,7.9,9.0,8.3,7.9,8.9,8.8,10.5
242-11,sanctórum,tulancingo-sanctórum,ex-m40d,196.500,807,0.4,61.1,0.2,0.7,4.4,4.0,2.2,12.4,5.1,0.2,0.1,8.9,0.3,"294,650",6.7,6.5,7.9,7.6,8.1,8.2,9.0,8.1,8.0,9.0,9.6,11.3
242-12,sanctórum,sahagún-sanctórum,ex-m40d,196.500,84,0.5,66.3,0.2,0.2,2.9,3.7,4.7,11.9,3.4,0.2,0.1,4.6,1.3,"30,712",7.2,5.9,7.1,7.1,8.9,8.1,9.2,8.8,9.1,9.3,8.8,10.5
242-13,sanctórum,calpulalpan-sanctórum,ex-m40d,196.500,325,0.3,69.0,0.2,0.6,5.1,3.6,1.6,7.6,4.6,0.0,0.0,2.9,4.5,"118,513",6.7,6.2,7.3,7.7,8.2,7.6,9.1,8.1,8.0,9.5,9.0,12.6
242-14,sanctórum,san martín texmelucan-sanctórum,ex-m40d,196.500,833,0.4,60.0,0.2,0.5,8.8,7.7,1.0,15.2,1.2,0.1,0.0,1.9,3.0,"304,113",7.4,6.7,8.5,8.2,8.3,8.3,9.7,8.7,7.8,8.6,8.7,9.1
243-01,san martín texmelucan,atlacomulco-san martín texmelucan,ex-m40d,222.000,641,0.4,43.7,0.4,1.6,5.5,6.0,1.4,22.2,3.0,1.2,0.1,12.1,2.4,"233,809",7.8,7.2,8.3,8.1,8.0,7.7,9.0,8.1,7.7,8.6,8.7,10.8
243-02,san martín texmelucan,acambay-san martín texmelucan,ex-m40d,222.000,21,0.4,63.0,0.3,0.8,7.5,6.0,1.6,16.7,1.7,0.1,0.0,1.6,0.3,"7,741",8.9,6.3,7.8,7.3,7.9,8.1,8.6,8.6,6.9,10.2,8.6,10.8
243-03,san martín texmelucan,jilotepec-san martín texmelucan,ex-m40d,222.000,66,0.2,55.3,0.3,0.2,3.9,2.0,1.4,30.1,3.5,0.1,0.0,2.7,0.3,"24,080",7.5,6.7,8.4,8.9,8.5,8.1,8.6,7.9,7.2,8.6,8.6,11.0
243-04,san martín texmelucan,querétaro-san martín texmelucan,ex-m40d,222.000,"2,562",0.2,36.1,0.5,2.5,5.5,7.0,1.2,31.8,4.5,0.9,0.1,9.6,0.1,"934,981",7.4,7.0,8.4,8.1,8.4,8.2,9.0,8.6,8.0,8.7,8.0,10.2
243-05,san martín texmelucan,tula ii-san martín texmelucan,ex-m40d,222.000,15,0.5,88.8,0.5,0.2,2.6,3.2,0.3,2.3,0.6,0.1,0.0,0.9,0.0,"5,373",7.5,6.9,7.6,8.2,8.0,7.9,9.5,8.4,8.8,8.8,8.4,10.0
243-06,san martín texmelucan,tula i-san martín texmelucan,ex-m40d,222.000,254,0.3,35.1,0.1,0.7,2.9,3.0,0.9,14.8,9.8,2.9,0.5,25.4,3.6,"92,835",8.1,7.1,8.8,8.3,8.6,8.4,9.2,9.4,7.5,8.1,7.9,8.6
243-07,san martín texmelucan,atitalaquia-san martín texmelucan,ex-m40d,222.000,89,0.2,49.0,0.3,0.3,3.2,6.9,1.1,7.3,15.1,0.2,0.0,16.2,0.2,"32,434",7.5,6.8,8.3,8.6,9.0,8.5,9.0,8.2,8.1,8.5,8.0,9.5
243-08,san martín texmelucan,apaxco-san martín texmelucan,ex-m40d,222.000,14,0.8,86.3,0.4,0.1,0.7,10.3,0.2,0.1,0.6,0.0,0.0,0.3,0.2,"1,700","","","","","","","","",1.4,30.3,30.6,37.7
243-09,san martín texmelucan,ajoloapan-san martín texmelucan,ex-m40d,222.000,43,0.5,52.3,0.3,1.3,4.1,6.3,1.2,19.7,9.0,0.1,0.1,5.0,0.1,"15,784",8.1,7.4,8.8,9.3,10.3,7.9,8.1,7.6,8.0,7.8,7.4,9.3
243-10,san martín texmelucan,pachuca-san martín texmelucan,ex-m40d,222.000,618,0.4,56.5,0.3,0.9,5.0,6.4,1.3,16.9,2.9,0.2,0.1,8.7,0.4,"225,462",7.0,6.7,8.2,8.2,8.7,8.5,9.1,8.5,8.2,9.0,8.3,9.6
243-11,san martín texmelucan,tulancingo-san martín texmelucan,ex-m40d,222.000,"1,808",0.4,56.3,0.2,0.8,6.4,5.9,1.2,17.8,3.7,0.1,0.1,6.8,0.3,"659,775",7.0,6.8,8.3,8.2,8.7,8.5,8.7,8.4,8.2,9.1,8.4,9.7
243-12,san martín texmelucan,sahagún-san martín texmelucan,ex-m40d,222.000,129,0.6,58.8,0.3,1.1,4.4,3.7,0.6,10.8,1.6,0.1,0.0,17.1,0.9,"46,939",6.8,6.2,7.9,7.9,9.1,8.5,8.9,8.8,8.5,9.5,8.8,9.1
243-13,san martín texmelucan,calpulalpan-san martín texmelucan,ex-m40d,222.000,534,0.4,73.9,0.2,0.5,5.5,4.4,1.0,6.9,1.8,0.0,0.0,3.2,2.2,"195,085",7.0,6.6,8.3,8.6,8.8,8.3,9.1,8.2,7.9,9.1,8.2,9.9
243-14,san martín texmelucan,sanctórum-san martín texmelucan,ex-m40d,222.000,874,0.5,60.3,0.2,0.5,8.1,7.6,1.2,16.6,1.5,0.0,0.0,1.7,1.8,"318,867",7.4,7.2,8.6,8.2,8.6,8.4,9.5,8.8,8.0,8.9,7.9,8.5
244,mexicali a1,ent. cuernavaca-ent. san felipe,ex-d,12.700,"2,089",0.2,77.5,1.3,1.2,2.9,2.9,0.5,7.8,2.2,0.2,0.1,3.2,0.0,"762,612",6.7,6.8,8.1,7.9,8.3,8.4,8.4,8.8,8.7,9.4,9.0,9.5
245,mexicali a2,ent. cuernavaca-ent. centinela,ex-d,12.700,"3,725",0.4,53.1,1.1,0.8,2.9,3.1,1.2,25.6,2.6,0.5,0.1,8.6,0.0,"1,359,447",6.7,6.3,7.8,8.8,8.8,8.5,10.0,9.0,8.2,8.6,8.3,9.0
246,nuevo necaxa,tejocotal-nuevo necaxa,ex-130d,140.010,"1,663",0.6,80.6,0.4,0.7,4.8,5.1,0.7,3.2,2.3,0.1,0.0,1.5,0.0,"606,856",7.3,6.4,8.2,8.4,8.3,7.5,8.9,7.6,7.2,8.9,10.0,11.3
247,cuitzeo,copándaro-cuitzeo,ex-043d,6.700,"1,481",0.7,92.6,0.4,1.3,1.6,0.8,0.4,0.2,0.2,0.1,0.0,0.2,1.5,"540,512",9.9,8.1,7.9,4.4,9.2,8.0,8.6,8.3,7.7,8.5,8.7,10.7
248-01,la cinta,uriangato-la cinta,ex-043d,45.770,15,0.8,41.9,0.3,0.5,3.6,0.8,0.4,0.7,0.5,0.0,0.0,0.2,50.3,"5,383",10.1,10.1,9.4,8.3,6.7,6.8,7.0,5.9,4.6,6.9,12.1,12.1
248-02,la cinta,valle de santiago-la cinta,ex-043d,45.770,13,0.4,80.3,0.6,0.7,2.7,1.4,0.1,1.2,0.3,0.3,0.0,0.5,11.5,"4,580",9.6,7.9,7.2,6.0,7.5,7.6,8.1,7.4,5.8,7.7,8.4,16.8
248-03,la cinta,valtierrilla-la cinta,ex-043d,45.770,52,0.3,77.3,0.4,1.3,2.8,1.1,0.2,3.3,0.7,0.0,0.0,1.1,11.5,"18,951",7.2,6.5,5.1,2.9,7.8,7.7,9.1,8.4,7.0,8.6,8.8,20.9
249-01,ent. la cinta,uriangato-copándaro,ex-043d,46.200,288,0.5,84.5,0.4,1.5,4.0,3.1,0.5,2.1,0.8,0.0,0.0,0.9,1.7,"105,017",9.3,7.9,7.6,4.8,8.7,8.2,9.0,8.1,7.6,8.6,8.6,11.6
249-02,ent. la cinta,valle de santiago-copándaro,ex-043d,46.200,155,0.6,71.3,0.6,2.1,4.0,4.3,0.6,12.0,1.5,0.0,0.0,2.3,0.7,"56,620",8.5,7.6,7.7,5.0,8.7,8.3,9.6,8.4,7.6,8.7,9.4,10.5
249-03,ent. la cinta,valtierrilla-copándaro,ex-043d,46.200,"1,953",0.5,63.9,0.3,2.2,3.6,3.3,0.9,10.7,3.2,1.5,0.1,8.7,1.1,"712,799",9.4,8.8,8.2,4.9,5.5,9.2,8.0,8.2,8.1,9.3,9.4,11.0
249-04,ent. la cinta,la cinta-copándaro,ex-043d,46.200,"2,364",0.5,86.2,0.2,2.4,2.5,1.8,0.2,2.3,1.3,0.0,0.0,1.0,1.6,"862,807",9.5,8.0,6.8,3.5,8.6,8.2,8.9,7.9,7.6,8.7,9.7,12.6
250-01,uriangato,copándado-uriangato,ex-043d,58.646,268,0.4,83.5,0.4,1.3,4.1,4.0,0.6,2.5,0.8,0.0,0.0,1.0,1.4,"97,644",9.0,7.5,7.3,4.6,8.8,8.3,9.1,8.3,7.7,8.3,9.0,12.1
250-02,uriangato,la cinta-uriangato,ex-043d,58.646,13,0.6,54.3,0.3,0.6,2.3,0.6,0.4,0.9,0.2,0.0,0.0,0.4,39.4,"4,878",8.2,8.2,7.3,5.0,6.7,7.2,8.1,7.3,7.9,8.0,8.9,17.2
250-03,uriangato,valle de santiago-uriangato,ex-043d,58.646,203,1.1,80.9,0.3,1.0,2.6,2.5,0.2,3.4,1.5,0.0,0.0,0.5,6.0,"74,162",7.9,7.4,6.7,4.3,8.8,8.0,8.6,8.4,7.9,8.6,9.6,13.8
250-04,uriangato,valtierrilla-uriangato,ex-043d,58.646,649,0.5,82.6,0.2,4.2,3.0,1.8,0.2,1.7,1.2,0.0,0.0,0.8,3.8,"236,763",8.8,7.3,6.2,3.1,8.1,7.9,8.7,8.2,7.6,8.6,10.3,15.2
251-01,valle de santiago,copándaro-valle de santiago,ex-043d,83.780,122,0.7,77.8,0.6,2.9,3.3,2.7,0.4,5.8,1.1,0.1,0.0,1.3,3.3,"44,601",9.0,7.6,7.9,4.9,5.7,8.3,9.5,9.2,7.8,8.7,9.7,11.7
251-02,valle de santiago,la cinta-valle de santiago,ex-043d,83.780,9,0.5,81.6,0.7,1.4,1.7,0.7,0.4,0.8,0.6,0.0,0.0,0.8,10.8,"3,319",9.6,6.7,6.6,4.1,7.5,6.6,7.7,7.9,6.7,8.2,9.2,19.2
251-03,valle de santiago,uriangato-valle de santiago,ex-043d,83.780,166,1.0,81.7,0.4,1.2,2.3,1.6,0.3,3.0,0.9,0.0,0.0,0.4,7.2,"60,694",8.6,7.6,7.0,4.4,5.8,8.2,8.7,8.8,8.1,8.8,9.7,14.3
251-04,valle de santiago,valtierrilla-valle de santiago,ex-043d,83.780,106,0.9,75.2,0.5,0.1,2.4,2.5,0.2,2.4,0.7,0.0,0.0,0.7,14.4,"38,621",9.6,8.3,7.2,5.0,7.8,7.5,8.5,7.9,7.5,9.0,9.0,12.7
252,valtierrilla,cerro gordo-valtierrilla,ex-043d,102.850,"2,495",0.3,62.7,0.2,2.2,3.8,3.7,0.7,10.0,3.2,0.2,0.0,6.9,6.1,"910,686",9.9,9.7,8.2,4.6,7.9,7.9,8.4,8.0,7.7,9.0,8.9,9.8
253-01,ent. valtierrilla,copándaro-valtierrilla,ex-043d,103.300,"1,942",0.5,62.2,0.3,1.8,3.4,2.9,0.6,13.7,2.1,1.1,0.0,9.3,2.1,"708,663",10.7,8.8,8.2,5.0,5.7,9.0,7.7,8.2,8.1,9.1,9.6,9.9
253-02,ent. valtierrilla,la cinta-valtierrilla,ex-043d,103.300,49,0.4,86.2,0.4,1.5,2.2,1.3,0.2,3.2,0.4,0.0,0.0,1.5,2.7,"17,826",12.7,9.5,6.1,2.7,3.9,6.8,6.8,6.7,7.6,8.9,12.6,15.7
253-03,ent. valtierrilla,uriangato-valtierrilla,ex-043d,103.300,592,0.5,81.5,0.3,4.8,2.8,2.3,0.6,2.2,0.4,0.0,0.0,1.1,3.5,"216,246",12.0,9.4,7.9,3.8,5.1,10.2,7.4,7.7,7.6,9.0,9.8,10.1
253-04,ent. valtierrilla,valle de santiago-valtierrilla,ex-043d,103.300,129,0.7,66.4,0.3,0.1,1.7,2.1,0.3,2.4,1.1,0.0,0.0,1.3,23.6,"47,044",11.2,9.2,8.3,5.8,6.1,12.0,7.1,7.6,7.7,8.1,8.0,8.9
254,técpan,libramiento de técpan,ex-200d,2.600,"1,614",2.3,81.6,1.2,0.6,4.3,4.2,0.7,3.0,1.9,0.0,0.0,0.2,0.0,"589,260",7.5,6.2,9.9,10.5,10.0,7.7,9.2,7.3,6.5,7.4,7.6,10.2
255,durango,ent. 5 de mayo-ent. otinapa,ex-040d,24.500,"4,022",0.8,66.5,1.3,2.9,2.6,2.9,0.5,10.5,1.6,0.5,0.2,7.3,2.4,"1,467,956",7.5,6.7,9.0,9.4,9.0,9.0,10.4,8.0,7.0,7.4,7.5,9.1
256,llano grande,ent.otinapa-llano grande,ex-040d,40.500,"3,590",0.8,65.0,0.9,3.0,2.8,3.0,0.5,11.7,1.7,0.5,0.2,8.3,1.6,"1,310,351",7.6,6.7,8.9,9.4,8.9,9.1,10.7,7.9,6.9,7.3,7.4,9.2
257,coscomate,ent. piloncillo-santa lucía,ex-040d,121.400,"2,803",0.8,59.0,0.6,3.6,2.3,3.2,0.6,15.6,1.9,0.6,0.4,10.3,1.1,"1,023,257",8.8,7.2,9.8,9.9,9.1,9.2,10.9,7.6,6.2,6.4,6.6,8.3
258-01,mesillas,santa lucía-villa unión,ex-040d,214.000,"2,782",1.0,61.2,0.6,3.6,2.1,2.6,0.5,13.6,1.8,0.7,0.2,10.6,1.5,"1,015,547",8.1,6.5,9.0,9.5,9.0,9.2,11.0,7.9,6.6,7.0,7.2,9.0
258-02,mesillas,santa lucía-la concordia,ex-040d,214.000,86,4.0,71.0,0.6,0.4,4.3,4.4,0.2,1.8,0.4,0.0,0.0,0.0,12.9,"31,501",9.3,6.8,8.2,9.3,8.5,8.4,10.5,7.8,6.8,7.3,8.6,8.5
258-03,mesillas,la concordia-villa unión,ex-040d,214.000,185,3.6,85.6,0.6,0.0,3.3,1.7,0.1,0.4,0.1,0.0,0.0,0.0,4.6,"67,391",8.9,7.2,8.5,8.8,8.9,7.6,6.7,6.9,7.3,8.1,9.3,11.8
259-01,arandas,ent. itesi - san cristóbal,ira-020d,5.110,"1,061",0.6,71.1,1.2,0.6,4.5,5.0,0.7,10.4,2.0,0.2,0.0,3.7,0.0,"387,178",7.4,6.1,7.5,7.3,8.1,7.8,8.6,7.9,7.8,8.7,9.8,13.0
259-02,arandas,ent. itesi - arandas,ira-020d,5.110,582,10.3,77.9,1.0,0.5,3.6,2.8,0.6,2.4,0.8,0.0,0.0,0.1,0.0,"212,549",7.8,7.4,8.6,8.3,7.8,7.9,8.2,8.2,8.1,9.2,8.6,9.9
259-03,arandas,arandas - san cristóbal,ira-020d,5.110,128,1.3,75.9,4.1,0.4,5.9,9.5,0.5,1.7,0.6,0.0,0.0,0.1,0.0,"46,755",8.0,7.1,8.3,8.2,9.2,7.6,7.9,7.8,7.1,8.1,8.8,11.9
260,yostiro,san cristóbal-yostiro,ira-020d,27.160,"1,531",1.4,77.1,1.2,0.3,3.9,4.1,0.5,7.3,1.5,0.1,0.0,2.6,0.0,"558,895",7.8,6.8,7.9,7.4,7.9,7.6,8.3,7.7,7.9,8.7,9.5,12.5
261,puente inter. san luis río colorado ii cuc,san luis río colorado-yuma,ex-002,191.000,873,0.9,86.4,4.1,0.2,1.2,0.7,0.2,2.6,0.4,0.0,0.0,1.5,1.8,"318,702",4.8,5.2,8.6,12.4,11.4,8.7,10.3,8.2,7.7,7.5,6.3,8.9
262,arriaga,arriaga-tierra y libertad,ex-187d,2.700,"5,054",0.9,74.2,0.3,2.9,5.4,3.2,0.4,6.7,1.5,0.1,0.1,3.6,0.7,"1,844,785",8.5,7.9,8.9,8.9,8.4,7.4,8.4,7.5,7.2,8.2,8.2,10.5
263,jiquipilas,tierra y libertad-jiquipilas,ex-187d,62.500,"4,223",0.6,72.6,0.3,2.6,5.4,3.4,0.4,7.8,1.6,0.2,0.1,4.3,0.7,"1,541,474",8.4,7.7,8.9,8.8,8.3,7.2,8.4,7.7,7.2,8.3,8.4,10.7
