"tollbooth_id","legacy_id","tollbooth_name","lat","lng","status","state","place","lines","type","manage","gate_to","anti_evation_sys","in_out"
1030,,"Boulevard de la Luz",19.3251953125,-99.2142105102539,"open","cdmx","entronque",2,"etc","asur",,,
1031,,"San Jerónimo",19.3299388885498,-99.2109985351563,"open","cdmx","entronque",2,"etc","asur",,,
1032,,"San Joaquín",19.4569473266602,-99.2206268310547,"open","edomx","entronque",2,"etc","viaducto-bicentenario",,,
1033,,"Periférico - Toreo",19.4538593292236,-99.2197723388672,"open","cdmx","entronque",2,"etc","viaducto-bicentenario",,,
1034,,"Campo Marte Oriente",19.4253482818604,-99.200569152832,"open","cdmx","entronque",1,"etc","aunorte",,,
1035,,"Conscripto Oriente",19.4420358655549,-99.2230631784173,"open","cdmx","entronque",1,"etc","aunorte",,,
1036,,"Centenario",19.3459796905518,-99.2496337890625,"open","cdmx","entronque",1,"etc","supervia",,,
1037,,"CDI Poniente",19.4485511779785,-99.2203521728516,"open","edomx","entronque",1,"etc","aunorte",,,
1038,,"CDI Poniente",19.4479087077094,-99.2204083326496,"open","edomx","entronque",1,"etc","aunorte",,,
1039,,"CDI Oriente",19.4492149353027,-99.2200393676758,"open","cdmx","entronque",1,"etc","aunorte",,,
1040,,"Ejército Nacional Poniente",19.4398803710938,-99.2148590087891,"open","cdmx","entronque",1,"etc","aunorte",,,
1041,,"CDI Poniente",19.449182510376,-99.2204818725586,"open","edomx","entronque",1,"etc","aunorte",,,
1043,,"VB Poniente",19.452357250091,-99.2200495399727,"open","edomx","troncal",3,"etc","aunorte",,,
1044,,"Viaducto Tlalpan",19.287410736084,-99.1559371948242,"open","cdmx","entronque",1,"etc","asur",,,
1045,,"Caminero",19.2764543499814,-99.1655333756984,"open","cdmx","entronque",2,"etc","asur",,,
1046,,"Caminero",19.2791500091553,-99.1642913818359,"open","cdmx","entronque",1,"etc","asur",,,
1047,,"Tlalpan (V.E.T.)",19.2382907867432,-99.1464691162109,"open","cdmx","troncal",2,"etc","asur",,,
1048,,"Tlalpan (V.E.T.)",19.2359218597412,-99.1452941894531,"open","cdmx","troncal",2,"etc","asur",,,
1051,,"Entrada a Supervía Poniente",19.3195105332323,-99.2213521039295,"open","cdmx","troncal",2,"etc","supervia",,,
1052,,"Panindícuaro",19.9725395275969,-101.756364425733,"open","michoacan","troncal",1,"ticket","rco",,,
1053,,"Vía Atlixcáyotl",19.0053691864014,-98.2706069946289,"open","puebla","troncal",7,"toll","omc",,,
1054,,"CE Jaltenco",19.6936855316162,-99.0809936523438,"open","edomx","entronque",1,"toll","cem",,,
1055,,"Dr. Gustavo Baz",19.4795951843262,-99.2313003540039,"open","edomx","entronque",1,"etc","viaducto-bicentenario",,,
1056,,"1o. de Mayo",19.4653701782227,-99.2264633178711,"open","edomx","entronque",1,"etc","viaducto-bicentenario",,,
1057,,"Vallejo - Vallejo",19.5685903930083,-99.2080610990524,"open","edomx","entronque",2,"etc","viaducto-bicentenario",,,
1058,,"Vallejo - Vallejo",19.5685701747042,-99.2081093788147,"open","edomx","entronque",1,"etc","viaducto-bicentenario",,,
1059,,"Vallejo - Periférico",19.5690078735352,-99.2084503173828,"open","edomx","entronque",2,"etc","viaducto-bicentenario",,,
1062,,"Palmas Poniente",19.4314079284668,-99.2086410522461,"open","cdmx","entronque",2,"etc","aunorte",,,
1063,,"San Antonio Oriente",19.3822326660156,-99.1917343139648,"open","cdmx","troncal",4,"etc","aunorte",,,
1064,,"San Antonio Oriente",19.383020401001,-99.1915969848633,"open","cdmx","troncal",3,"etc","aunorte",,,
1067,,"Centenario",19.3455638885498,-99.2526702880859,"open","cdmx","entronque",1,"etc","supervia",,,
1068,,"Los Poetas",19.3462841308788,-99.2532026767731,"open","cdmx","entronque",1,"etc","supervia",,,
1069,,"Torres A",19.3328495025635,-99.2398376464844,"open","cdmx","entronque",1,"etc","supervia",,,
1070,,"Luis Cabrera",19.3161964416504,-99.2344665527344,"open","cdmx","entronque",1,"etc","supervia",,,
1071,,"Luis Cabrera",19.3161508128983,-99.2336574003304,"open","cdmx","entronque",1,"etc","supervia",,,
1072,,"Caminero",19.2766380310059,-99.1655044555664,"open","cdmx","entronque",2,"etc","asur",,,
1073,,"Viaducto Tlalpan",19.2869853973389,-99.1560821533203,"open","cdmx","entronque",1,"etc","asur",,,
1074,,"Estadio Azteca",19.3019371032715,-99.1658401489258,"open","cdmx","entronque",2,"etc","asur",,,
1075,,"Cuicuilco",19.3029670715332,-99.1760635375977,"open","cdmx","entronque",1,"etc","asur",,,
1076,,"Boulevard de la Luz",19.3252582550049,-99.2146987915039,"open","cdmx","entronque",1,"etc","asur",,,
1077,,"San Jerónimo",19.3307495117188,-99.2112045288086,"open","cdmx","entronque",1,"etc","asur",,,
1078,,"San Jerónimo",19.3302879333496,-99.2111892700195,"open","cdmx","entronque",1,"etc","asur",,,
1080,,"San Nicolás",19.3557243347168,-99.4812545776367,"open","edomx","entronque",2,"toll","autovan",,,
1081,,"Río Remedios",19.5034186996649,-99.0755760669708,"open","edomx","entronque",1,"etc","ausn",,,
1082,,"Río Remedios",19.4988269805908,-99.0814590454102,"open","cdmx","entronque",1,"etc","ausn",,,
1083,,"Alfredo del Mazo",19.5162622005387,-99.0685071103485,"open","edomx","entronque",1,"etc","ausn",,,
1084,,"Alfredo del Mazo",19.519660949707,-99.0662460327148,"open","edomx","entronque",1,"etc","ausn",,,
1085,,"Circunvalación",19.5485525417724,-99.0458292588514,"open","edomx","entronque",1,"etc","ausn",,,
1086,,"Circunvalación",19.5502414703369,-99.0446472167969,"open","edomx","entronque",1,"etc","ausn",,,
1087,,"Circuito Exterior Mexiquense",19.5789952827221,-99.0241563702178,"open","edomx","entronque",1,"etc","ausn",,,
1088,,,21.8094234466553,-101.015106201172,"open","san luis potosi","entronque",2,"etc","libramiento-slp",,,
1089,,"Jardínes Morelos",19.6001149714344,-99.0164137216714,"open","edomx","entronque",1,"etc","ausn",,,
1090,,"Venta de Carpio",19.6055355072021,-99.0129928588867,"open","edomx","entronque",1,"etc","ausn",,,
1091,,"Jardínes Morelos",19.6038815759643,-99.0153470784049,"open","edomx","entronque",1,"etc","ausn",,,
1092,,"Circuito Exterior Mexiquense",19.5776025939406,-99.0260073095039,"open","edomx","entronque",1,"etc","ausn",,,
1093,,"Circunvalación",19.5497759257558,-99.0456683401257,"open","edomx","entronque",1,"etc","ausn",,,
1094,,"Circunvalación Sur",19.5486615522492,-99.0464954807678,"open","edomx","entronque",1,"etc","ausn",,,
1095,,"Alfredo del Mazo",19.5195691316691,-99.06713207662,"open","edomx","entronque",1,"etc","ausn",,,
1096,,"Alfredo del Mazo",19.5175607712255,-99.0687138869248,"open","edomx","entronque",1,"etc","ausn",,,
1097,,"Río Remedios",19.504853262755,-99.0795634012265,"open","edomx","entronque",1,"etc","ausn",,,
1098,,"Río Remedios",19.5043003510874,-99.078026797724,"open","edomx","troncal",2,"etc","ausn",,,
1099,,"Rioverde-la pila",22.1268119812012,-100.822364807129,"open","san luis potosi","entronque",1,"toll","libramiento-slp",,,
1100,,"Rioverde-la pila",22.1267596756841,-100.822356369236,"open","san luis potosi","entronque",1,"toll","libramiento-slp",,,
1101,,"El Capomo - La Peñita",21.0704846748855,-105.217637969041,"open","nayarit","entronque",2,"toll","lasvaras-vallarta",,,
1102,,"El Capomo - La Peñita",21.0701217651367,-105.216911315918,"open","nayarit","entronque",2,"toll","lasvaras-vallarta",,,
1103,,"Tepoztlán B",18.9846782684326,-99.1070556640625,"open","morelos","entronque",3,"toll","capufe",,,
1104,,"Tepoztlán A",18.9841532019227,-99.109198411567,"open","morelos","entronque",2,"ticket","capufe",,,
1105,,"bosque real 2-e",19.4214882554875,-99.2995043690689,"open","edomx","entronque",3,"toll","chamapa-laventa",,,
1106,,"el hongo",32.5217083325164,-116.320050358772,"open","baja california","troncal",2,"toll","capufe",,,
1108,,"libramiento de mexicalli",32.5334453007584,-115.420748591423,"open","baja california","troncal",2,"toll","omega",,,
1109,,"tijuana",32.5456962454599,-116.852265000343,"open","baja california","troncal",4,"toll","tijuana-tecate",,,
1110,,"playas de tijuana",32.5141678219419,-117.109590768814,"open","baja california","troncal",5,"toll","capufe",,,
1111,,"rosarito",32.3110651052536,-117.044552564621,"open","baja california","troncal",5,"toll","capufe",,,
1112,,"ensenada",31.9029411052424,-116.732670664787,"open","baja california","troncal",5,"toll","capufe",,,
1113,,"aeropuerto de los cabos",23.1504768265777,-109.740682840347,"open","baja california sur","troncal",3,"toll","capufe",,,
1114,,"san jose del cabo",23.0498269633571,-109.719589948654,"open","baja california sur","troncal",2,"toll","capufe",,,
1115,,"san lucas",22.9242768750837,-109.917370676994,"open","baja california sur","troncal",2,"toll","capufe",,,
1116,,"el mangle",22.954046493854,-109.973954558373,"open","baja california sur","troncal",2,"toll","capufe",,,
1117,,"san luis rio colorado",32.4915560690259,-114.808915257454,"open","sonora","troncal",2,"toll","capufe","bridge",,
1118,,"estacion doctor",32.3751410615156,-114.760774970055,"open","sonora","troncal",2,"toll","pinfra",,,
1119,,"nogales",31.2582979886708,-110.974906682968,"open","sonora","troncal",4,"toll","vias-norte",,,
1120,,"magdalena",30.629280523383,-110.948814153671,"open","sonora","troncal",2,"toll","capufe",,,
1121,,"santa ana",30.5934353891844,-111.518536806107,"open","sonora","troncal",3,"toll","ccp",,,
1122,,"hermosillo",29.220655118739,-110.930376648903,"open","sonora","troncal",4,"toll","capufe",,,
1123,,"sahuaripa",29.0297141169744,-110.854319930077,"open","sonora","troncal",3,"toll","libramientohermosillo","bypass",,
1124,,"guaymas",28.0363418682882,-110.924207568169,"open","sonora","troncal",2,"toll","capufe",,,
1125,,"fundicion",27.3202726335249,-109.71995472908,"open","sonora","troncal",2,"toll","capufe",,,
1126,,"estacion don",26.8497176240873,-109.37340259552,"open","sonora","troncal",2,"toll","capufe",,,
1127,,"jeronimo",31.5767713619759,-106.666796207428,"open","chihuahua","troncal",3,"toll","gob-chihuahua",,,
1129,,"guadalupe",31.4118030210532,-106.195478439331,"open","chihuahua","troncal",5,"toll","coconal",,,
1132,,"villa ahumada",30.4370699271841,-106.521978378296,"open","chihuahua","troncal",3,"toll","gob-chihuahua",,,
1134,,"galeana",30.0042125697105,-107.242559194565,"open","chihuahua","troncal",3,"toll","gob-chihuahua",,,
1135,,"ojo laguna",29.4816204536635,-106.406804323196,"open","chihuahua","troncal",2,"toll","gob-chihuahua",,,
1136,,"sacramento",28.8601693630887,-106.216544508934,"open","chihuahua","troncal",1,"toll","gob-chihuahua",,,
1142,,"sacramento",28.7904582286884,-106.139291524887,"open","chihuahua","troncal",1,"toll","c&g",,,
1145,,"jimenez",28.6034800188409,-105.951381325722,"open","chihuahua","troncal",1,"toll","c&g",,,
1148,,"cuahutemoc",28.3272897510702,-106.550431251526,"open","chihuahua","troncal",3,"toll","gob-chihuahua",,,
1150,,"saucillo",28.0463320468323,-105.329468250275,"open","chihuahua","troncal",3,"toll","gob-chihuahua",,,
1152,,"camargo",27.7309071720031,-105.197766423225,"open","chihuahua","troncal",2,"toll","gob-chihuahua",,,
1155,,"jimenez",27.2449483685006,-104.933343529701,"open","chihuahua","troncal",3,"toll","gob-chihuahua",,,
1157,,"savalza",27.082326320773,-104.841531515121,"open","chihuahua","troncal",2,"toll","gob-chihuahua",,,
1161,,"ojinaga",29.0550911641148,-105.104978084564,"open","chihuahua","troncal",2,"toll","gob-chihuahua",,,
1163,,"agujita-allende",28.3034313448473,-100.910099744797,"open","coahuila","troncal",3,"toll","supercarreteras",,,
1165,,"la cuchilla",25.6268720136106,-102.878251075745,"open","coahuila","troncal",4,"toll","capufe",,,
1166,,"play de ayala",25.4440884232028,-101.303923130035,"open","coahuila","troncal",2,"toll","capufe",,,
1170,,"huachichil",25.2455110992388,-100.801545381546,"open","coahuila","troncal",1,"toll","capufe",,,
1171,,"sabinas",26.5120310836929,-100.007085800171,"open","nuevo leon","troncal",3,"toll","opan",,,
1173,,"agualeguas",26.3403548697947,-100.070498585701,"open","nuevo leon","entronque",1,"toll","opan",,,
1174,,"periferico",25.6932181871485,-100.565623641014,"open","nuevo leon","troncal",4,"toll","cams",,,
1175,,"apodaca",25.8176341371761,-100.393243432045,"open","nuevo leon","entronque",1,"toll","reanal",,,
1176,,"apodaca",25.8182280986821,-100.393361449242,"open","nuevo leon","entronque",1,"toll","reanal",,,
1178,,"lincon",25.8341770238916,-100.305781960487,"open","nuevo leon","entronque",1,"toll","reanal",,,
1183,,"juarez",25.6222141623706,-100.071367621422,"open","nuevo leon","troncal",4,"toll","reanal",,,
1184,,"cadereyta",25.6072913705567,-100.001227855682,"open","nuevo leon","troncal",4,"toll","reanal",,,
1186,,"nuevo laredo pinfra",27.270513519624,-99.6139222383499,"open","tamaulipas","troncal",5,"toll","opan",,,
1187,,"san fernando",25.9445581561955,-98.2274079322815,"open","tamaulipas","troncal",1,"toll","opan",,,
1188,,"las flores",26.0608116460347,-97.9493594169617,"open","tamaulipas","troncal",2,"toll","capufe","International-bridge",,
1189,,"nuevo progreso",26.0352247378453,-97.9544985294342,"open","tamaulipas","entronque",1,"toll","opan",,,
1190,,"nuevo progreso",26.0361887459512,-97.9543536901474,"open","tamaulipas","troncal",2,"toll","opan",,,
1191,,"nuevo progreso",26.0370997263295,-97.9546058177948,"open","tamaulipas","entronque",1,"toll","opan",,,
1192,,"libramiento poniente tampico",22.2752671480275,-97.8935104608536,"open","tamaulipas","troncal",2,"toll","capufe","bypass",,
1194,,"mofin chavez",23.1779033780211,-102.828753590584,"open","zacatecas","troncal",2,"toll","profrezac",,,
1196,,"calera",22.9418301821211,-102.689976096153,"open","zacatecas","troncal",3,"toll","profrezac",,,
1197,,"vetagrande",22.8469619296993,-102.563343644142,"open","zacatecas","troncal",2,"toll","profrezac",,,
1200,,"zacatecas",22.7107682069492,-102.448727488518,"open","zacatecas","troncal",2,"toll","capufe",,,
1201,,"puente san miguel",25.9762557716335,-109.033416509628,"open","sinaloa","troncal",2,"toll","orler","bridge",,
1202,,"puente nacional sinaloa",25.5128113582221,-108.347693681717,"open","sinaloa","troncal",3,"toll","capufe","bridge",,
1203,,"las brisas",25.3947945093814,-108.129984140396,"open","sinaloa","troncal",2,"toll","orler",,,
1204,,"alhuey",25.3935490611246,-108.127623796463,"closed","sinaloa","entronque",1,"toll","orler",,,
1205,,"alhuey",25.3927736782869,-108.128369450569,"closed","sinaloa","entronque",1,"toll","orler",,,
1206,,"alhuey",25.3922599844139,-108.127763271332,"open","sinaloa","entronque",1,"toll","orler",,,
1207,,"el pisal",24.8323065427994,-107.597667574883,"open","sinaloa","troncal",3,"toll","orler",,,
1208,,"culiacan",24.7487994834903,-107.462253570557,"closed","sinaloa","troncal",2,"toll","orler",,,
1209,,"san pedro-libramiento culhuacan",24.6933081128382,-107.525596618652,"open","sinaloa","troncal",3,"toll","mazatlan-culiacan",,,
1210,,"costa rica",24.570230748065,-107.430319190025,"open","sinaloa","troncal",3,"toll","mazatlan-culiacan",,,
1211,,"marmol",23.4711834477039,-106.56958758831,"open","sinaloa","troncal",3,"toll","mazatlan-culiacan",,,
1213,,"vainillo",23.2166638170099,-106.264824271202,"open","sinaloa","entronque",1,"toll","mazatlan-culiacan",,,
1215,,"vainillo",23.2160623542702,-106.260479092598,"open","sinaloa","troncal",3,"toll","mazatlan-culiacan",,,
1216,,"mesillas",23.2549447958294,-106.053895354271,"open","sinaloa","troncal",3,"toll","capufe",,,
1217,,"coscomate",23.7061077144249,-105.571183562279,"open","durango","troncal",3,"toll","capufe",,,
1218,,"llano grande",23.8706559041543,-105.19138276577,"open","durango","troncal",2,"toll","capufe",,,
1219,,"durango capufe",24.0049981838267,-104.734414815903,"open","durango","troncal",3,"toll","capufe","bypass",,
1220,,"durango",24.1317200580737,-104.534021615982,"open","durango","troncal",3,"toll","acsa",,,
1221,,"yerbanis",24.7306607964279,-103.861801028252,"open","durango","troncal",3,"toll","acsa",,,
1222,,"cuencame",24.9816477767019,-103.73514175415,"open","durango","troncal",3,"toll","acsa",,,
1223,,"leon guzman",25.5206395307631,-103.639365434647,"open","durango","troncal",3,"toll","acsa",,,
1224,,"bermejillo",25.9238044255058,-103.622092008591,"open","durango","troncal",2,"toll","capufe",,,
1225,,"ceballos",26.5865363343361,-104.05789732933,"open","durango","troncal",2,"toll","capufe",,,
1228,,"libramiento matehuala",23.6641397446988,-100.607154965401,"open","san luis potosi","troncal",3,"toll","omega",,,
1229,,"la hincada buenavista",22.6301335801966,-100.113258361816,"open","san luis potosi","troncal",3,"toll","gipsa",,,
1230,,"ventura-el peyote",22.5207037630913,-100.656191110611,"open","san luis potosi","troncal",6,"toll","libramiento-slp",,,
1231,,"cerritos (san luis-rio verde)",22.4289253300248,-100.32036781311,"open","san luis potosi","troncal",2,"toll","coinsan",,,
1232,,"cerritos (cerritos-rioverde)",22.4276559178152,-100.318538546562,"open","san luis potosi","entronque",1,"toll","coinsan",,,
1233,,"libramiento arco norte san luis potosi",22.2997627858729,-100.971297025681,"open","san luis potosi","troncal",2,"toll","libramiento-slp","bypass",,
1234,,"libramiento poniente san luis potosi",22.1635653657783,-101.079341769218,"open","san luis potosi","troncal",2,"toll","libramiento-slp","bypass",,
1235,,"libramiento poniente san luis potosi",22.1563515798159,-101.072051525116,"open","san luis potosi","entronque",2,"toll","libramiento-slp","bypass",,
1236,,"libramiento oriente san luis potosi",22.129733882862,-100.82522392273,"open","san luis potosi","troncal",5,"toll","libramiento-slp","bypass",,
1237,,"logistik",21.9824583312045,-100.874281525612,"open","san luis potosi","entronque",2,"toll","coinsan",,,
1238,,"logistik",21.9827518214921,-100.874657034874,"open","san luis potosi","entronque",2,"toll","coinsan",,,
1239,,"wtc ii",21.9465882567057,-100.917073488235,"open","san luis potosi","entronque",2,"toll","coinsan",,,
1240,,"wtc ii",21.9469116750793,-100.917379260063,"open","san luis potosi","entronque",2,"toll","coinsan",,,
1241,,"calderon (villa de arriaga)",21.8133222257673,-101.012667417526,"open","san luis potosi","troncal",3,"toll","coinsan",,,
1242,,"san felipe",21.805253875555,-101.014325022697,"open","san luis potosi","troncal",2,"toll","coinsan",,,
1243,,"rayon",21.8634453712729,-99.6233797073364,"open","san luis potosi","troncal",2,"toll","rioverde-valles",,,
1244,,"tambaca",21.9391693348306,-99.270116686821,"open","san luis potosi","entronque",1,"toll","rioverde-valles",,,
1245,,"la pitahaya",21.9676387701389,-99.1746085882187,"open","san luis potosi","troncal",2,"toll","rioverde-valles",,,
1246,,"la calera",21.9040697553152,-98.9555686712265,"open","san luis potosi","troncal",2,"toll","opasa","bypass",,
1247,,"estacion ruiz",21.9530614598471,-105.120824575424,"open","nayarit","entronque",1,"toll","mazatlan-culiacan",,,
1248,,"estacion ruiz",21.951772813388,-105.116130709648,"open","nayarit","troncal",2,"toll","mazatlan-culiacan",,,
1249,,"san blas",21.5072249911431,-105.200952887535,"open","nayarit","troncal",3,"toll","rco",,,
1250,,"la cantera",21.4984906524178,-104.813486337662,"open","nayarit","troncal",3,"toll","guadalajara-tepic",,,
1251,,"santa maria del oro",21.3740768225266,-104.709035754204,"open","nayarit","troncal",4,"toll","guadalajara-tepic",,,
1252,,"santa maria del oro",21.3278765418115,-104.663234353065,"open","nayarit","entronque",1,"toll","guadalajara-tepic",,,
1253,,"santa maria del oro",21.3270420350036,-104.664757847786,"open","nayarit","entronque",1,"toll","guadalajara-tepic",,,
1254,,"santa maria del oro",21.3282113426102,-104.664500355721,"closed","nayarit","troncal",6,"toll","guadalajara-tepic",,,
1255,,"compostela",21.2292520113666,-104.88744020462,"open","nayarit","troncal",2,"toll","capufe",,,
1256,,"compostela",21.2044130157566,-104.88629758358,"open","nayarit","troncal",2,"toll","ocacsa",,,
1258,,"florida",20.9739425745966,-105.304030179977,"open","nayarit","troncal",1,"ticket","lasvaras-vallarta",,,
1264,,"tequila",20.8541447665251,-103.861189484596,"open","jalisco","entronque",1,"toll","guadalajara-tepic",,,
1265,,"arenal",20.7786803135959,-103.662534356117,"open","jalisco","troncal",3,"toll","guadalajara-tepic",,,
1266,,"zapotlanejo (la joya)",20.6046075295309,-103.138811588287,"closed","jalisco","troncal",3,"toll","rco",,,
1267,,"zapotlanejo",20.6155434475609,-103.089271187782,"open","jalisco","troncal",3,"toll","rco",,,
1268,,"libramiento guadalajara",20.5727493101217,-103.101169466972,"open","jalisco","troncal",5,"toll","guadalajara-tepic",,,
1269,,"ocotlan",20.4058372533271,-102.739012241364,"open","jalisco","troncal",3,"toll","rco",,,
1270,,"ocotlan",20.4069433613675,-102.738985419273,"open","jalisco","entronque",1,"toll","rco",,,
1271,,"ocotlan",20.4049221943076,-102.739393115044,"open","jalisco","entronque",1,"toll","rco",,,
1272,,"chapala",20.3900642941754,-103.302201032639,"open","jalisco","troncal",5,"toll","guadalajara-tepic",,,
1273,,"santa cecilia",20.4423848880476,-103.54593873024,"open","jalisco","troncal",5,"toll","guadalajara-tepic",,,
1274,,"acatlan ii",20.3734700225229,-103.576140403748,"open","jalisco","troncal",5,"toll","autopistas-sayula",,,
1275,,"sayula",19.9332667689964,-103.529781103134,"open","jalisco","troncal",6,"toll","autopistas-sayula",,,
1276,,"sayula remota",19.8789994181091,-103.51928293705,"open","jalisco","troncal",3,"toll","autopistas-sayula",,,
1277,,"san marcos ii",19.4091207737103,-103.527801632881,"open","jalisco","troncal",4,"toll","autopistas-sayula",,,
1279,,"zamora",20.1736308835662,-102.243801355362,"open","michoacan","entronque",1,"toll","rco",,,
1282,,"ecuandureo",20.1751666488631,-102.190355658531,"open","michoacan","entronque",1,"toll","rco",,,
1283,,"la piedad",20.3526944958072,-102.025201320648,"open","michoacan","troncal",2,"toll","capufe","bridge",,
1284,,"panindicuaro",19.9714076977453,-101.756916046143,"open","michoacan","entronque",1,"toll","rco",,,
1285,,"panindicuaro",19.9720984254351,-101.756926774979,"open","michoacan","troncal",2,"toll","rco",,,
1286,,"zinapecuaro",19.9016891571196,-100.788563489914,"open","michoacan","troncal",3,"toll","rco",,,
1287,,"zinapecuaro",19.9009073282525,-100.788971185684,"open","michoacan","entronque",1,"toll","rco",,,
1288,,"zinapecuaro",19.9023499256022,-100.787522792816,"open","michoacan","entronque",1,"toll","rco",,,
1289,,"contepec",19.8754680415104,-100.18812417984,"open","michoacan","troncal",5,"toll","mexico-michoacan",,,
1290,,"morelia-aeropuerto1",19.7411771381722,-101.100445389748,"open","michoacan","troncal",2,"toll","pinfra",,,
1291,,"capula (cuto)",19.7107178180233,-101.337091326714,"open","michoacan","troncal",2,"toll","autopistas-michoacan",,,
1292,,"chapultepec morelia",19.5453781107177,-101.535810828209,"open","michoacan","troncal",2,"toll","autopistas-michoacan",,,
1293,,"zirahuen",19.5054666162446,-101.659369468689,"open","michoacan","troncal",2,"toll","autopistas-michoacan",,,
1294,,"auxiliar zirahuen",19.4822604345807,-101.731081008911,"open","michoacan","entronque",1,"toll","autopistas-michoacan",,,
1295,,"san angel zurumicapio",19.4419135130094,-101.883859634399,"open","michoacan","troncal",1,"toll","autopistas-michoacan",,,
1296,,"taretan",19.3554553272955,-101.918063163757,"open","michoacan","troncal",3,"toll","autopistas-michoacan",,,
1297,,"taretan",19.3519731677365,-101.917263865471,"open","michoacan","entronque",1,"toll","autopistas-michoacan",,,
1298,,"santa casilda",19.1565042866288,-101.976057887077,"open","michoacan","entronque",1,"toll","autopistas-michoacan",,,
1299,,"santa casilda",19.1528658766846,-101.978048086166,"open","michoacan","troncal",2,"toll","autopistas-michoacan",,,
1300,,"las cañas",18.5542004487246,-101.970430612564,"open","michoacan","troncal",2,"toll","autopistas-michoacan",,,
1301,,"libramiento tecpan",17.1969132368903,-100.626767277718,"open","guerrero","troncal",2,"toll","omega",,,
1302,,"la venta",16.9281955772702,-99.8018538951874,"open","guerrero","troncal",3,"toll","capufe",,,
1303,,"las cruces (maxitunel)",16.8858673839369,-99.839238524437,"open","guerrero","troncal",5,"toll","atuca","tunnel",,
1304,,"cayaco (macrotunel)",16.8176460089391,-99.8176091909409,"open","guerrero","troncal",4,"toll","macrotuca","tunnel",,
1305,,"palo blanco",17.4238546125873,-99.4669961929321,"open","guerrero","troncal",5,"toll","capufe",,,
1306,,"paso morelos",18.2314811140226,-99.2153996229172,"open","guerrero","troncal",2,"toll","capufe",,,
1311,,"iguala",18.3361594766984,-99.50838804245,"open","guerrero","troncal",2,"toll","capufe",,,
1312,,"zacapalco",18.5378647457237,-99.4473999738693,"open","guerrero","troncal",2,"toll","capufe",,,
1313,,"taxco",18.5885247415652,-99.55990254879,"open","guerrero","troncal",2,"toll","capufe",,,
1314,,"ventanilla",15.9072752409488,-96.9279474020004,"open","oaxaca","troncal",3,"toll","capufe",,,
1315,,"barranca larga",16.4692174752646,-96.7451065778732,"open","oaxaca","troncal",3,"toll","capufe",,,
1316,,"mitla",16.9081900566792,-96.3611751794815,"open","oaxaca","troncal",2,"toll","mitlatehuantepec",,,
1317,,"tehuantepec",16.4957809619057,-95.4073333740234,"open","oaxaca","troncal",2,"toll","mitlatehuantepec",,,
1318,,"ixtepec",16.5617469394002,-95.1361405849457,"open","oaxaca","entronque",1,"toll","capufe",,,
1319,,"tehuantepec",16.1621322024943,-95.289278626442,"open","oaxaca","troncal",2,"toll","capufe",,,
1320,,"huitzo",17.2786734830956,-96.9145846366883,"open","oaxaca","entronque",1,"toll","capufe",,,
1321,,"caracol",18.1330613543393,-96.1366099119187,"open","oaxaca","troncal",1,"toll","capufe","bridge",,
1322,,"papaloapan",18.1595026873687,-96.0967308282852,"open","oaxaca","troncal",2,"toll","capufe","bridge",,
1326,,"san martin texmelucan",19.3015241361348,-98.4039670228958,"open","tlaxcala","troncal",3,"toll","pinfra",,,
1328,,"arriaga viapass",16.2572381251465,-93.8754594326019,"open","chiapas","troncal",2,"toll","cas",,,
1329,,"jiquipilas",16.6222623145931,-93.6023730039597,"open","chiapas","entronque",1,"toll","cas",,,
1330,,"jiquipilas",16.6205660255757,-93.600447177887,"open","chiapas","entronque",1,"toll","cas",,,
1331,,"jiquipilas",16.6205557449905,-93.6019921302796,"open","chiapas","troncal",2,"toll","cas",,,
1332,,"ocotzocoautla",16.7384223523684,-93.4003704786301,"open","chiapas","troncal",2,"toll","cas",,,
1333,,"ocozocoautla (ocuilapa)",16.8630851675236,-93.4069418907166,"open","chiapas","troncal",3,"toll","capufe",,,
1334,,"chiapa de corzo viapass",16.730613761814,-93.0096530914307,"open","chiapas","troncal",3,"toll","cas",,,
1335,,"malpasito",17.3490459483211,-93.5865050554276,"open","tabasco","troncal",3,"toll","capufe",,,
1336,,"malpasito",17.3490613094263,-93.5855501890183,"open","tabasco","entronque",1,"toll","capufe",,,
1337,,"malpasito",17.3482676506393,-93.5869020223618,"open","tabasco","entronque",1,"toll","capufe",,,
1338,,"sanchez magallanes",18.0299086443895,-93.8130122423172,"open","tabasco","entronque",1,"toll","capufe",,,
1339,,"sanchez magallanes",18.0315409564061,-93.8137418031693,"open","tabasco","entronque",1,"toll","capufe",,,
1340,,"sanchez magallanes",18.0304391474553,-93.8129961490631,"open","tabasco","troncal",3,"toll","capufe",,,
1341,,"nacajuca",18.0759646315408,-92.9305976629257,"open","tabasco","troncal",4,"toll","oav",,,
1342,,"grijalva",17.9475695038282,-92.7853399515152,"open","tabasco","troncal",3,"toll","capufe","bridge",,
1343,,"usumacinta",17.8598104748843,-91.7835831642151,"open","tabasco","troncal",1,"toll","capufe","bridge",,
1344,,"zacatal",18.612776406435,-91.8608736991883,"open","campeche","troncal",2,"toll","capufe","bridge",,
1345,,"puente la unidad",18.7855289126034,-91.4947843551636,"open","campeche","troncal",1,"toll","gob-campeche","bridge",,
1346,,"la seyba",19.6361963092446,-90.6715124845505,"open","campeche","troncal",2,"toll","capufe",,,
