index,tollbooth_name,way,highway,km,tdpa,motorbike,car,car-axle,bus,truck-2axle,truck-3axle,truck-4axle,truck-5axle,truck-6axle,truck-7axle,truck-8axle,truck-9axle,not_classified_vehicle,vta,jan,feb,mar,apr,may,jun,jul,ago,sep,oct,nov,dec
181-02,madín,san mateo nopala-madín,mex-057d,13.8,356,3.1,84.1,0.0,0.1,8.7,3.0,0.1,0.3,0.0,0.0,0.0,0.0,0.6,130144,8.0,8.4,8.8,6.6,6.8,7.6,8.7,8.8,9.2,9.7,8.6,8.8
181-03,madín,lechería-madín,mex-057d,13.8,667,2.7,87.8,0.1,0.0,2.3,1.2,0.0,0.4,0.2,0.0,0.0,0.0,5.3,244061,10.7,9.9,8.8,5.1,5.6,6.6,7.9,8.8,8.7,9.6,9.1,9.2
181-04,madín,atizapán-madín,mex-057d,13.8,4224,6.1,91.5,0.0,1.0,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1546086,9.7,9.5,9.1,6.2,6.4,7.0,8.4,8.8,8.4,9.1,8.7,8.7
181-05,madín,lago de guadalupe-madín,mex-057d,13.8,1130,3.5,93.0,0.0,0.1,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.8,413631,11.9,12.2,10.4,5.0,5.4,6.4,6.9,8.0,8.0,8.7,8.5,8.6
181-06,madín,la venta-madín,mex-057d,13.8,3622,0.4,95.5,0.0,0.3,1.6,0.9,0.1,0.3,0.1,0.0,0.0,0.0,0.8,1325721,11.7,12.2,9.4,4.4,4.8,6.0,7.8,8.3,8.6,9.5,8.8,8.5
181-07,madín,interlomas-madín,mex-057d,13.8,365,2.3,95.4,0.1,0.1,1.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,133616,19.9,12.7,9.0,3.3,3.7,4.7,6.4,7.1,7.6,9.3,8.4,7.9
181-08,madín,huixquilucan-madín,mex-057d,13.8,294,3.7,92.7,0.1,0.0,2.4,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.3,107732,12.0,12.1,9.7,4.5,4.9,6.8,8.0,8.5,8.5,9.1,8.0,7.9
181-09,madín,lomas verdes-madín,mex-057d,13.8,1586,1.3,96.6,0.1,0.1,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3,580548,11.3,11.6,9.2,4.4,4.8,6.0,8.5,8.7,8.5,9.8,8.7,8.5
181-10,madín,ent. san miguel-madín,mex-057d,13.8,691,2.5,92.8,0.3,0.0,2.0,1.1,0.0,0.4,0.6,0.0,0.0,0.0,0.3,252724,12.0,11.2,9.4,4.5,4.8,6.0,7.7,8.5,8.5,9.6,8.9,8.9
182-01,san mateo nopala,lechería-san mateo nopala,mex-057d,21.2,135,2.1,69.1,0.1,0.1,7.1,4.3,0.2,3.3,0.6,0.0,0.0,0.0,13.1,49320,8.1,8.6,8.6,6.4,6.9,7.8,8.7,9.1,8.6,9.0,8.8,9.4
182-02,san mateo nopala,madín-san mateo nopala,mex-057d,21.2,327,3.0,82.5,0.0,0.2,10.1,3.5,0.0,0.2,0.0,0.0,0.0,0.0,0.5,119762,7.8,8.1,8.6,6.8,7.2,7.8,8.9,8.8,8.9,9.7,8.6,8.8
182-03,san mateo nopala,chamapa-san mateo nopala,mex-057d,21.2,1932,2.7,78.7,0.1,3.5,8.6,4.6,0.1,0.9,0.2,0.0,0.0,0.0,0.6,707011,8.5,8.4,8.8,7.0,7.5,7.9,8.7,8.7,8.5,8.8,8.4,8.8
182-04,san mateo nopala,atizapán-san mateo nopala,mex-057d,21.2,248,3.0,84.0,0.1,0.2,9.6,2.2,0.0,0.2,0.3,0.0,0.0,0.0,0.4,90810,8.3,8.3,9.2,7.6,7.5,7.5,8.2,8.2,8.3,9.0,8.7,9.2
182-05,san mateo nopala,lago de guadalupe-san mateo nopala,mex-057d,21.2,110,2.0,84.5,0.1,0.0,9.1,3.0,0.0,0.4,0.1,0.0,0.0,0.0,0.8,40165,8.5,8.6,9.5,6.2,6.6,8.1,7.7,8.7,8.5,9.4,8.9,9.3
182-06,san mateo nopala,la venta-san mateo nopala,mex-057d,21.2,357,1.1,80.6,0.1,2.0,6.4,3.5,0.3,2.9,0.4,0.0,0.0,0.1,2.6,130501,11.0,9.3,8.4,5.1,5.4,6.3,7.7,10.1,9.6,8.0,9.6,9.5
182-07,san mateo nopala,interlomas-san mateo nopala,mex-057d,21.2,92,4.7,74.5,0.1,0.3,10.5,9.2,0.0,0.3,0.0,0.0,0.0,0.0,0.4,33743,14.7,11.2,9.9,5.4,5.3,7.2,9.0,9.6,9.9,6.0,5.7,6.1
182-08,san mateo nopala,huixquilucan-san mateo nopala,mex-057d,21.2,228,6.2,81.1,0.3,0.1,8.9,2.5,0.3,0.3,0.1,0.0,0.0,0.0,0.2,83371,8.4,8.6,8.5,6.2,6.6,7.7,8.8,9.0,9.0,9.4,8.8,9.0
182-09,san mateo nopala,lomas verdes-san mateo nopala,mex-057d,21.2,1470,2.6,91.5,0.0,0.1,3.7,1.5,0.0,0.2,0.0,0.0,0.0,0.0,0.4,538187,8.7,9.2,8.9,5.8,6.0,7.1,8.3,9.0,8.9,9.8,8.9,9.4
182-10,san mateo nopala,ent. san miguel-san mateo nopala,mex-057d,21.2,107,2.4,78.9,0.4,0.1,5.6,4.0,0.4,4.6,3.1,0.0,0.0,0.2,0.3,39176,10.0,8.8,8.9,6.0,6.2,6.8,8.1,9.0,8.4,9.2,8.8,9.8
183-01,cipreses,lechería-cipreses,mex-057d,24.343,48,0.7,83.0,0.1,5.6,5.5,3.3,0.1,0.1,0.0,0.0,0.0,0.0,1.6,17670,13.9,11.1,7.1,3.0,2.8,3.2,4.3,4.6,4.6,12.2,18.5,14.7
183-02,cipreses,madín-cipreses,mex-057d,24.343,35,2.7,76.8,0.3,1.4,16.1,2.5,0.1,0.0,0.0,0.0,0.0,0.0,0.1,12795,12.7,12.7,11.6,5.9,5.7,7.5,8.2,7.6,7.5,8.3,5.9,6.4
183-03,cipreses,san mateo nopala-cipreses,mex-057d,24.343,299,2.4,73.1,0.3,1.0,11.2,11.4,0.1,0.3,0.0,0.0,0.0,0.0,0.2,109406,9.5,10.4,10.3,6.6,6.4,7.6,8.3,8.5,8.3,8.6,7.7,7.8
183-04,cipreses,atizapán-cipreses,mex-057d,24.343,40,3.3,91.3,0.2,0.2,3.2,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,14751,10.9,10.6,10.8,7.1,6.5,6.3,6.9,8.2,7.6,8.3,7.9,8.9
183-05,cipreses,lago de guadalupe-cipreses,mex-057d,24.343,20,1.5,89.1,0.1,2.3,6.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7481,13.9,14.8,12.5,5.3,4.9,6.9,6.2,6.7,7.1,7.6,7.2,6.9
183-06,cipreses,lomas verdes-cipreses,mex-057d,24.343,49,1.3,88.3,0.1,2.9,4.7,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,17969,13.0,16.7,12.2,5.3,5.2,6.0,7.9,8.9,7.6,7.5,4.8,4.9
183-07,cipreses,ent. san miguel-cipreses,mex-057d,24.343,13,1.6,92.0,1.1,0.1,3.3,0.9,0.1,0.1,0.0,0.0,0.0,0.0,0.8,4884,14.1,15.2,12.1,4.3,4.0,5.3,6.1,8.1,6.0,8.8,7.5,8.5
184-01,chamapa,lechería-chamapa,mex-057d,27.2,871,0.4,51.5,0.0,0.4,12.2,9.1,0.7,20.4,1.2,0.0,0.0,0.4,3.7,318732,9.0,8.2,7.5,4.8,5.5,6.2,7.4,9.1,9.0,9.9,11.1,12.3
184-02,chamapa,madín-chamapa,mex-057d,27.2,364,2.0,85.8,0.1,0.0,7.0,2.6,0.1,1.5,0.0,0.0,0.0,0.0,0.9,133356,10.1,10.2,9.5,6.2,6.0,7.2,8.3,7.8,7.6,9.0,8.9,9.2
184-03,chamapa,san mateo nopala-chamapa,mex-057d,27.2,1658,2.8,79.9,0.0,3.7,8.4,3.5,0.1,0.8,0.1,0.0,0.0,0.0,0.7,606871,8.9,8.7,9.2,7.3,7.3,7.7,8.3,8.5,8.1,8.8,8.4,8.8
184-04,chamapa,cipreses-chamapa,mex-057d,27.2,265,1.7,64.8,0.3,1.5,13.3,17.6,0.2,0.4,0.0,0.0,0.0,0.0,0.2,97092,11.4,12.5,12.1,6.4,5.0,6.5,7.5,7.2,7.1,8.3,7.9,8.1
184-05,chamapa,atizapán-chamapa,mex-057d,27.2,639,2.8,85.9,0.0,0.1,5.8,2.8,0.2,1.8,0.3,0.0,0.0,0.0,0.3,233816,10.0,9.8,9.5,6.6,6.7,7.0,7.9,8.3,7.9,8.5,8.5,9.3
184-06,chamapa,lago de guadalupe-chamapa,mex-057d,27.2,220,1.6,87.9,0.2,0.0,5.7,2.0,0.2,1.6,0.2,0.0,0.0,0.0,0.6,80501,10.4,10.5,9.9,5.7,5.9,6.4,7.2,7.8,7.8,8.9,9.3,10.2
184-07,chamapa,lomas verdes-chamapa,mex-057d,27.2,164,0.9,93.1,0.0,0.0,3.9,0.7,0.0,0.1,0.0,0.0,0.0,0.0,1.3,59974,10.0,11.1,8.8,4.4,4.3,5.9,7.6,7.1,7.2,10.1,11.2,12.3
184-08,chamapa,ent. san miguel-chamapa,mex-057d,27.2,351,0.7,58.9,0.2,0.0,8.6,11.0,1.3,15.0,3.9,0.0,0.0,0.0,0.4,128602,10.3,9.7,8.7,5.3,5.5,6.2,7.2,8.1,7.9,9.4,10.2,11.5
185-01,huixquilucan,lechería-huixquilucan,mex-057d,30.0,101,2.3,86.8,0.1,0.3,5.9,2.2,0.1,0.9,0.1,0.0,0.0,0.0,1.3,36915,6.2,5.9,5.5,2.7,5.8,8.1,10.2,10.9,10.8,11.9,10.8,11.2
185-02,huixquilucan,lago de guadalupe-huixquilucan,mex-057d,30.0,109,2.4,90.5,0.1,0.0,4.1,1.7,0.1,0.5,0.1,0.0,0.0,0.0,0.5,39994,12.1,11.9,10.8,5.5,4.3,5.6,7.1,7.9,7.9,9.1,8.7,9.1
185-03,huixquilucan,atizapán-huixquilucan,mex-057d,30.0,178,3.0,92.3,0.1,0.0,3.0,0.9,0.0,0.6,0.0,0.0,0.0,0.0,0.1,65029,6.7,6.7,5.6,2.7,7.4,9.2,10.2,11.1,11.1,10.3,9.4,9.6
185-04,huixquilucan,madín-huixquilucan,mex-057d,30.0,231,3.5,91.9,0.2,0.1,2.7,0.9,0.0,0.5,0.0,0.0,0.0,0.0,0.2,84683,10.6,10.3,9.6,5.4,5.1,7.3,8.6,9.1,9.0,9.1,8.0,7.9
185-05,huixquilucan,san mateo nopala-huixquilucan,mex-057d,30.0,209,2.9,88.6,0.1,0.0,5.4,2.1,0.3,0.3,0.0,0.0,0.0,0.0,0.3,76429,10.6,11.8,8.5,3.1,6.0,7.1,8.5,8.5,8.7,9.4,8.8,9.0
185-06,huixquilucan,cipreses-huixquilucan,mex-057d,30.0,22,2.4,61.1,1.2,0.0,17.9,16.9,0.4,0.1,0.0,0.0,0.0,0.0,0.0,7891,12.4,13.7,12.8,6.6,6.2,8.5,10.4,10.0,10.9,3.2,2.6,2.7
185-07,huixquilucan,lomas verdes-huixquilucan,mex-057d,30.0,207,2.6,93.8,0.1,0.0,2.1,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.6,75885,13.2,13.3,11.4,5.6,3.5,4.8,6.2,7.5,7.7,9.4,8.7,8.7
185-08,huixquilucan,ent. san miguel-huixquilucan,mex-057d,30.0,173,2.9,83.5,0.4,0.1,7.0,4.2,0.4,0.5,0.6,0.0,0.0,0.0,0.4,63389,9.5,9.6,10.0,7.1,3.9,5.2,6.9,7.7,7.6,11.2,10.3,11.0
186-01,interlomas,lechería-interlomas,mex-057d,32.6,135,1.8,88.8,0.2,0.1,4.3,1.6,0.1,1.3,0.8,0.0,0.0,0.0,1.0,49513,13.2,12.7,10.9,5.3,3.7,5.5,7.2,8.4,8.4,8.9,7.9,7.9
186-02,interlomas,lago de guadalupe-interlomas,mex-057d,32.6,118,2.0,92.3,0.1,0.2,3.3,0.7,0.1,0.8,0.1,0.0,0.0,0.0,0.4,43191,17.5,18.4,13.1,4.2,2.6,3.9,5.4,5.8,6.1,7.7,7.5,7.8
186-03,interlomas,atizapán-interlomas,mex-057d,32.6,138,3.4,93.0,0.0,0.0,2.9,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.1,50342,11.5,11.5,8.3,2.2,5.2,6.8,8.5,8.9,9.4,9.4,9.2,9.1
186-04,interlomas,madín-interlomas,mex-057d,32.6,222,3.9,93.0,0.1,0.1,2.3,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.2,81151,9.1,9.0,7.4,3.3,5.8,7.7,9.8,11.0,11.3,9.3,8.4,7.9
186-05,interlomas,san mateo nopala-interlomas,mex-057d,32.6,207,2.1,93.8,0.0,0.1,2.5,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,75853,23.7,24.1,15.0,3.5,2.1,2.8,3.6,3.7,3.7,6.0,5.7,6.1
186-06,interlomas,cipreses-interlomas,mex-057d,32.6,10,1.3,68.9,0.1,0.1,10.6,18.7,0.0,0.1,0.0,0.0,0.0,0.0,0.2,3828,14.4,13.7,11.6,4.7,5.1,6.7,9.6,11.8,12.0,3.5,3.6,3.3
186-07,interlomas,lomas verdes-interlomas,mex-057d,32.6,270,2.0,95.9,0.1,0.1,1.2,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.3,98834,16.8,16.8,12.0,4.2,3.0,4.2,5.8,6.7,7.0,8.4,7.5,7.6
186-08,interlomas,ent. san miguel-interlomas,mex-057d,32.6,139,2.7,86.7,0.1,0.1,5.7,3.3,0.0,0.3,0.4,0.0,0.0,0.0,0.7,50997,6.6,6.9,6.3,3.2,5.0,7.3,9.7,11.2,11.4,11.4,10.4,10.6
187-01,lomas verdes,lago de guadalupe-lomas verdes,mex-057d,16.85,501,1.8,95.8,0.0,0.0,1.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,183199,13.9,16.0,12.5,3.8,3.9,5.5,5.7,7.4,7.8,7.9,7.8,7.8
187-02,lomas verdes,chamapa-lomas verdes,mex-057d,16.85,253,1.2,93.7,0.0,0.2,3.1,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.9,92610,8.2,9.1,7.1,3.6,4.8,6.4,8.4,9.5,9.3,10.1,11.2,12.3
187-03,lomas verdes,san mateo nopala-lomas verdes,mex-057d,16.85,1183,2.4,92.2,0.0,0.2,3.5,1.2,0.1,0.1,0.0,0.0,0.0,0.0,0.3,433117,8.8,8.9,8.8,5.7,6.2,7.1,8.4,9.1,8.9,9.8,8.9,9.4
187-04,lomas verdes,madín-lomas verdes,mex-057d,16.85,1119,1.4,95.8,0.1,0.2,1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,409459,11.5,11.5,9.1,5.1,5.7,6.7,7.8,7.9,7.7,9.8,8.7,8.5
187-05,lomas verdes,atizapán-lomas verdes,mex-057d,16.85,2098,3.9,93.7,0.0,0.0,1.5,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.2,767718,11.2,11.1,9.8,5.3,5.3,6.2,7.9,8.7,8.8,8.7,8.4,8.6
187-06,lomas verdes,interlomas-lomas verdes,mex-057d,16.85,324,1.8,97.1,0.0,0.2,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,118531,20.1,15.8,9.9,2.8,3.1,4.3,5.9,7.1,7.5,8.4,7.5,7.6
187-07,lomas verdes,huixquilucan-lomas verdes,mex-057d,16.85,253,2.3,96.1,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,92603,12.1,13.2,9.0,3.4,3.9,5.6,7.7,9.2,9.1,9.4,8.7,8.7
187-08,lomas verdes,la venta-lomas verdes,mex-057d,16.85,3522,0.5,94.7,0.0,0.4,1.5,0.8,0.0,0.3,0.1,0.0,0.0,0.0,1.7,1289110,12.3,12.7,9.3,3.2,3.6,5.0,7.3,8.6,9.0,10.2,9.6,9.2
187-09,lomas verdes,lechería-lomas verdes,mex-057d,16.85,67,2.2,89.9,0.1,0.2,4.4,0.9,0.1,1.3,0.1,0.0,0.0,0.0,0.8,24435,11.0,12.9,8.3,3.9,3.6,5.2,7.7,9.5,8.9,9.3,9.6,10.1
187-10,lomas verdes,lomas verdes-lomas verdes,mex-057d,16.85,4,3.7,78.6,0.0,0.0,10.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1307,7.6,11.6,14.5,4.6,3.4,8.4,11.6,8.3,6.9,9.0,6.5,7.6
187-11,lomas verdes,ent. san miguel-lomas verdes,mex-057d,16.85,173,1.8,93.2,0.1,0.0,1.0,0.4,0.0,1.9,0.5,0.0,0.0,0.0,1.1,63438,13.2,14.6,9.5,3.2,3.1,4.6,6.4,8.2,8.3,9.8,9.5,9.6
188-01,la venta gob.edo.,lechería-la venta,mex-057d,38.0,620,1.2,78.2,0.2,0.2,8.7,3.0,0.4,5.9,0.3,0.0,0.0,0.2,1.7,227075,9.9,10.7,9.1,4.6,4.9,6.0,7.7,8.6,8.4,10.5,9.9,9.7
188-02,la venta gob.edo.,lago de guadalupe-la venta,mex-057d,38.0,228,1.4,93.3,0.2,0.0,3.5,0.6,0.0,0.2,0.3,0.0,0.0,0.0,0.5,83448,14.7,13.3,9.9,3.2,4.3,5.3,7.0,7.9,7.7,9.4,8.6,8.7
188-03,la venta gob.edo.,atizapán-la venta,mex-057d,38.0,242,2.1,92.4,0.3,0.1,3.3,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.8,88747,8.7,8.7,7.5,3.6,6.0,7.0,8.5,9.7,9.3,10.6,10.1,10.3
188-04,la venta gob.edo.,madín-la venta,mex-057d,38.0,277,2.6,91.2,0.3,0.2,3.1,0.5,0.0,0.2,0.0,0.0,0.0,0.0,1.9,101376,9.3,9.1,8.4,4.9,5.5,7.1,9.2,9.9,9.8,9.5,8.8,8.5
188-05,la venta gob.edo.,san mateo nopala-la venta,mex-057d,38.0,87,3.0,85.5,0.4,0.6,5.2,1.4,0.1,0.3,0.1,0.0,0.0,0.0,3.4,31678,9.2,9.1,9.1,5.8,6.3,6.9,8.8,8.9,8.8,8.0,9.6,9.5
188-06,la venta gob.edo.,cipreses-la venta,mex-057d,38.0,7,2.2,92.9,1.0,0.0,1.8,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.1,2663,14.6,13.8,12.8,6.2,7.1,8.4,9.5,10.5,9.4,2.8,2.6,2.3
188-07,la venta gob.edo.,lomas verdes-la venta,mex-057d,38.0,307,2.7,92.4,0.2,0.1,1.8,0.3,0.0,0.1,0.0,0.0,0.0,0.0,2.4,112405,11.7,12.4,10.1,4.2,3.5,4.9,7.1,8.6,8.5,10.2,9.6,9.2
188-08,la venta gob.edo.,ent. san miguel-la venta,mex-057d,38.0,613,1.2,84.7,0.2,0.1,4.0,2.4,0.3,3.4,0.3,0.1,0.0,0.2,3.1,224187,7.4,7.7,5.6,1.5,6.5,8.1,10.6,11.9,12.4,10.1,9.2,9.0
189,bermejillo,gómez palacio-est.banderas,mex-049d,44.21,3679,0.2,31.1,1.2,9.5,2.4,1.7,2.0,32.5,6.2,1.0,0.2,11.2,0.8,1346433,10.0,7.6,7.9,5.3,5.9,7.5,9.1,9.3,9.1,9.5,8.4,10.4
190,ceballos,est. banderas-corralitos,mex-049d,130.41,3586,0.2,32.5,1.3,4.9,3.0,5.2,2.1,30.8,6.4,1.3,0.3,11.3,0.7,1312429,9.8,7.6,7.9,5.2,5.8,7.5,9.2,9.3,9.2,9.5,8.5,10.5
191,puente zacatal,zacatal-cd. del carmen,mex-180,162.41,4708,1.8,64.3,0.4,4.0,5.5,3.8,0.5,11.2,1.9,0.1,0.1,5.3,1.1,1723008,10.1,8.8,8.8,6.1,6.2,7.2,8.3,8.8,8.6,8.7,8.2,10.2
192,puente inter. nuevo amanecer,reynosa-pharr,mex-040,0.0,2514,0.0,36.4,0.1,0.5,3.5,5.5,2.0,51.4,0.5,0.0,0.0,0.0,0.1,920306,10.0,9.9,9.4,6.3,8.4,9.0,5.2,7.1,7.0,7.7,10.0,10.0
193,zirahuén,pátzcuaro-zirahuén,mex-126d,60.5,8948,0.3,66.3,0.2,4.4,4.9,2.8,0.7,6.4,1.7,0.7,0.0,5.5,6.1,3274951,9.8,7.9,7.9,5.2,5.8,6.4,8.1,8.3,8.4,9.9,10.6,11.7
194-01,zurumucapio,zirahuén-uruápan,mex-126d,87.5,9249,0.3,71.8,0.2,4.3,5.0,2.8,0.7,6.0,1.6,0.6,0.0,5.4,1.3,3385080,9.8,7.9,7.9,5.2,5.8,6.4,8.1,8.3,8.4,9.9,10.6,11.7
194-02,zurumucapio,zurumucapio-uruápan,mex-126d,87.5,779,0.8,90.5,0.3,0.4,6.4,1.1,0.0,0.1,0.1,0.0,0.0,0.0,0.3,284968,9.8,7.9,7.9,5.2,5.8,6.4,8.1,8.3,8.4,9.9,10.6,11.7
195,puente inter. ignacio zaragoza los tomat,progreso-los tomates,mex-040,0.0,2997,0.2,82.2,0.4,0.3,1.4,2.1,0.6,11.9,0.6,0.1,0.2,0.0,0.0,1097000,12.8,12.1,10.6,5.0,7.0,8.3,5.1,7.1,7.0,7.7,7.9,9.4
196-01,nuevo progreso,reynosa-matamoros,mex-002d,47.39,3117,0.2,63.3,0.5,2.9,5.3,5.0,0.6,14.7,1.7,0.4,0.3,4.4,0.7,1140873,9.9,9.6,9.5,5.6,6.9,8.1,5.5,6.1,8.4,9.7,10.0,10.7
196-02,nuevo progreso,reynosa-progreso,mex-002d,47.39,1887,0.5,91.6,0.3,0.0,1.0,0.4,0.1,1.3,0.5,0.1,0.1,3.1,1.0,690777,9.5,9.5,9.5,5.8,8.1,8.4,5.4,6.1,8.6,9.3,9.4,10.4
196-03,nuevo progreso,progreso-matamoros,mex-002d,47.39,479,0.5,91.9,1.0,0.0,0.9,1.2,0.1,1.1,0.4,0.0,0.0,0.4,2.5,175252,7.0,6.7,6.7,4.8,8.0,8.6,5.7,12.7,9.7,9.4,9.3,11.4
197,puente inter. piedras negras ii coahuila 2,piedras negras-eagle pass,mex-057,0.0,3975,0.1,67.2,20.9,0.1,0.0,2.4,0.0,9.3,0.0,0.0,0.0,0.0,0.0,1455009,10.4,10.0,9.0,9.1,6.7,8.1,7.9,7.7,6.7,8.1,8.0,8.3
198-01,taretán,ent. zirimícuaro-taretán,mex-037d,102.3,1673,4.0,91.8,0.1,0.1,2.4,0.6,0.1,0.4,0.2,0.0,0.0,0.0,0.3,612245,9.8,7.9,7.9,5.2,5.8,6.4,8.1,8.3,8.4,9.9,10.6,11.7
198-02,taretán,ent. zirimícuaro-ent. cajones,mex-037d,102.3,6707,0.5,67.0,0.2,4.4,4.0,3.9,1.0,5.3,2.3,0.9,0.1,7.2,3.2,2454889,9.8,7.9,7.9,5.2,5.8,6.4,8.1,8.3,8.4,9.9,10.6,11.7
198-03,taretán,taretán-ent. cajones,mex-037d,102.3,25,1.0,78.0,0.3,0.7,8.1,6.5,0.8,4.2,0.2,0.0,0.0,0.1,0.1,9022,9.8,7.9,7.9,5.2,5.8,6.4,8.1,8.3,8.4,9.9,10.6,11.7
199-01,santa casilda,ent. cajones-ent. cuatro caminos,mex-037d,132.2,6042,0.4,65.2,0.2,4.9,3.2,4.1,1.1,5.7,2.5,1.0,0.1,8.0,3.6,2211299,9.8,7.9,7.9,5.2,5.8,6.4,8.1,8.3,8.4,9.9,10.6,11.7
199-02,santa casilda,ent. cajones-ent. santa casilda,mex-037d,132.2,294,2.1,82.2,0.3,0.4,7.6,3.4,0.2,2.2,0.9,0.0,0.0,0.4,0.3,107639,9.8,7.9,7.9,5.2,5.8,6.4,8.1,8.3,8.4,9.9,10.6,11.7
200,las cañas,nueva italia-lázaro cárdenas,mex-037d,211.4,3818,0.4,54.9,0.2,4.7,2.6,3.1,1.5,7.5,3.5,1.6,0.1,12.0,7.9,1397462,9.8,7.9,7.9,5.2,5.8,6.4,8.1,8.3,8.4,9.9,10.6,11.7
201-01,feliciano,ent. feliciano-las cañas,mex-037d,282.0,1556,0.7,81.6,0.2,5.2,2.1,3.8,0.5,2.2,1.0,0.0,0.0,0.6,2.1,569625,9.8,7.9,7.9,5.2,5.8,6.4,8.1,8.3,8.4,9.9,10.6,11.7
201-02,feliciano,las cañas-lázaro cárdenas,mex-037d,282.0,991,0.7,78.4,0.2,5.5,4.4,4.5,0.5,2.9,1.5,0.0,0.0,0.4,1.0,362742,9.8,7.9,7.9,5.2,5.8,6.4,8.1,8.3,8.4,9.9,10.6,11.7
201-03,feliciano,feliciano-lázaro cárdenas,mex-037d,282.0,2393,0.3,46.1,0.2,4.2,3.2,3.8,2.0,10.6,5.0,2.5,0.1,18.8,3.2,875747,9.8,7.9,7.9,5.2,5.8,6.4,8.1,8.3,8.4,9.9,10.6,11.7
202,puente inter. laredo iii,nuevo laredo-laredo,mex-085,5.2,5251,0.0,2.4,0.1,0.0,7.6,18.5,0.3,70.7,0.3,0.0,0.0,0.0,0.1,1921813,8.4,8.2,8.8,6.4,6.2,8.3,9.0,9.1,9.1,9.6,9.3,7.6
203-01,la venta sánchez magallanes,agua dulce-cárdenas,mex-184d,73.2,7661,0.3,38.6,0.3,2.1,4.9,5.1,0.9,16.3,3.1,0.3,0.1,10.0,18.0,2804035,9.7,8.5,8.7,6.6,6.4,7.0,8.1,8.4,8.3,8.8,8.7,10.8
203-02,la venta sánchez magallanes,agua dulce-ent. magallanes,mex-184d,73.2,520,0.4,81.1,0.5,0.4,3.8,2.2,0.4,2.9,1.2,0.0,0.0,0.5,6.6,190431,12.9,10.5,9.6,6.9,6.0,6.9,7.3,7.6,7.7,8.2,7.1,9.3
203-03,la venta sánchez magallanes,ent. magallanes-cárdenas,mex-184d,73.2,119,0.7,38.8,0.2,0.4,4.6,2.1,0.1,3.7,1.0,0.0,0.0,0.7,47.7,43380,7.7,8.6,11.3,8.0,6.9,7.7,7.5,8.1,9.0,8.4,8.5,8.3
204-01,san alejo tejocotal,ent. tulancingo-venta grande,mex-132d,112.5,7113,0.8,68.9,0.3,4.4,4.1,5.1,1.0,6.9,2.8,0.2,0.0,5.5,0.0,2603367,9.5,8.2,8.8,5.6,5.6,6.5,7.8,8.4,8.0,9.5,10.8,11.3
204-02,san alejo tejocotal,ent. tulancingo-san alejo,mex-132d,112.5,2784,0.7,82.2,0.5,0.1,4.8,5.3,0.7,2.1,2.4,0.1,0.0,1.1,0.0,1018906,8.5,8.1,8.4,6.4,6.5,7.6,8.8,9.0,8.5,9.5,9.2,9.5
204-03,san alejo tejocotal,san alejo-venta grande,mex-132d,112.5,1789,0.7,76.6,0.3,6.2,6.0,4.8,0.7,2.3,1.6,0.1,0.0,0.7,0.0,654792,9.9,8.4,8.8,6.3,6.2,6.9,7.7,8.0,7.9,9.4,9.6,10.9
205,totomoxtle,totomoxtle-tihuatlán,ver-d,181.361,1391,0.3,56.9,0.4,0.5,4.3,7.2,1.1,10.7,6.3,0.2,0.0,8.9,3.2,509209,9.8,8.6,8.5,6.2,6.7,7.5,8.1,7.9,7.8,8.7,8.9,11.3
206,totomoxtle,ent. el pital-totomoxtle,ver-d,181.361,2493,0.8,62.0,0.5,1.7,5.2,5.8,0.7,12.1,3.4,0.1,0.0,6.4,1.3,912371,9.8,8.8,9.4,5.2,5.5,6.1,7.3,8.3,8.4,9.9,10.0,11.3
207-01,las choapas,ent. las choapas-nvo. sacrificio,mex-187d,16.8,2406,0.4,30.8,0.3,4.9,6.1,10.1,1.4,22.7,4.0,0.5,0.3,16.9,1.6,880695,10.4,8.7,9.2,6.7,7.0,7.1,8.3,8.8,8.6,8.7,5.5,11.0
